Original,Tokenized
End hir ar de fakts:,Endomega_tshiromega_tsaromega_tsdeomega_tsfaktsomega_ts:omega_ts
Ma ja ...,Maomega_tsjaomega_ts...omega_ts
"sej sem razmišljala, da bi se lotila sama torte.","sejomega_tssemomega_tsrazmišljalaomega_ts,omega_tsdaomega_tsbiomega_tsseomega_tslotilaomega_tssamaomega_tstorteomega_ts.omega_ts"
"Samo imam že tako v soboto tolko dela doma (ker odkrat rihtamo v Ozeljanu sem čist zanemarla bajto v Gorici), da sem jo rajš kar naročila.","Samoomega_tsimamomega_tsžeomega_tstakoomega_tsvomega_tssobotoomega_tstolkoomega_tsdelaomega_tsdomaomega_ts(omega_tskeromega_tsodkratomega_tsrihtamoomega_tsvomega_tsOzeljanuomega_tssemomega_tsčistomega_tszanemarlaomega_tsbajtoomega_tsvomega_tsGoriciomega_ts)omega_ts,omega_tsdaomega_tssemomega_tsjoomega_tsrajšomega_tskaromega_tsnaročilaomega_ts.omega_ts"
:))))))),:)))))))omega_ts
Iščem naslove resničnih zgod na pop tv,Iščemomega_tsnasloveomega_tsresničnihomega_tszgodomega_tsnaomega_tspopomega_tstvomega_ts
a kdo ve kje jih najdem ali se spomnite kakšnega !,aomega_tskdoomega_tsveomega_tskjeomega_tsjihomega_tsnajdemomega_tsaliomega_tsseomega_tsspomniteomega_tskakšnegaomega_ts!omega_ts
@Maxatnes @Medeja_7 @NeuroVirtu @Katjusa12 @NusaZajc to pa res..,@Maxatnesomega_ts@Medeja_7omega_ts@NeuroVirtuomega_ts@Katjusa12omega_ts@NusaZajcomega_tstoomega_tspaomega_tsresomega_ts..omega_ts
čeprov mi je 1 akademik reku..,čeprovomega_tsmiomega_tsjeomega_ts1omega_tsakademikomega_tsrekuomega_ts..omega_ts
sam tega ne sliki...,samomega_tstegaomega_tsneomega_tsslikiomega_ts...omega_ts
to delajo vsi..,toomega_tsdelajoomega_tsvsiomega_ts..omega_ts
bo 2 mes,boomega_ts2omega_tsmesomega_ts
@jerry_jernej če odmisliva diskontne nikjer...,@jerry_jernejomega_tsčeomega_tsodmislivaomega_tsdiskontneomega_tsnikjeromega_ts...omega_ts
ampak s temi zadnjimi kuponi gre pa v @mercator_sl extra super mega f*cking počas..,ampakomega_tssomega_tstemiomega_tszadnjimiomega_tskuponiomega_tsgreomega_tspaomega_tsvomega_ts@mercator_slomega_tsextraomega_tssuperomega_tsmegaomega_tsf*ckingomega_tspočasomega_ts..omega_ts
@zdruzenalevica Točno tako in sem jo našel v IDS oz. Združeni levici.,@zdruzenalevicaomega_tsTočnoomega_tstakoomega_tsinomega_tssemomega_tsjoomega_tsnašelomega_tsvomega_tsIDSomega_tsoz.omega_tsZdruženiomega_tsleviciomega_ts.omega_ts
"Končno bom lahko volil iz prepričanja, ne samo kot kontra desnici.","Končnoomega_tsbomomega_tslahkoomega_tsvolilomega_tsizomega_tsprepričanjaomega_ts,omega_tsneomega_tssamoomega_tskotomega_tskontraomega_tsdesniciomega_ts.omega_ts"
@DC43 LOL.,@DC43omega_tsLOLomega_ts.omega_ts
Ti si prerokinja :),Tiomega_tssiomega_tsprerokinjaomega_ts:)omega_ts
"Danes je PV Bratušek že moledovala, naj se mu vendarle da priložnost.","Danesomega_tsjeomega_tsPVomega_tsBratušekomega_tsžeomega_tsmoledovalaomega_ts,omega_tsnajomega_tsseomega_tsmuomega_tsvendarleomega_tsdaomega_tspriložnostomega_ts.omega_ts"
Še par dni in bo pozabljen(o).,Šeomega_tsparomega_tsdniomega_tsinomega_tsboomega_tspozabljen(o)omega_ts.omega_ts
"To, da se na fb glasuje, kdo bo obraz nakupovalne hiše = obični rip off.","Toomega_ts,omega_tsdaomega_tsseomega_tsnaomega_tsfbomega_tsglasujeomega_ts,omega_tskdoomega_tsboomega_tsobrazomega_tsnakupovalneomega_tshišeomega_ts=omega_tsobičniomega_tsripomega_tsoffomega_ts.omega_ts"
"Da se prihrani denar, ker teh ''modelk'' valda ne plačajo.","Daomega_tsseomega_tsprihraniomega_tsdenaromega_ts,omega_tskeromega_tstehomega_ts''omega_tsmodelkomega_ts''omega_tsvaldaomega_tsneomega_tsplačajoomega_ts.omega_ts"
"@sZlatko aye, alright, alright, calm down, calm down!","@sZlatkoomega_tsayeomega_ts,omega_tsalrightomega_ts,omega_tsalrightomega_ts,omega_tscalmomega_tsdownomega_ts,omega_tscalmomega_tsdownomega_ts!omega_ts"
"Hecam se, jst ga vse razumem :)","Hecamomega_tsseomega_ts,omega_tsjstomega_tsgaomega_tsvseomega_tsrazumemomega_ts:)omega_ts"
John Bishop prot njemu govori knjižno angleščino :),Johnomega_tsBishopomega_tsprotomega_tsnjemuomega_tsgovoriomega_tsknjižnoomega_tsangleščinoomega_ts:)omega_ts
"če nimaš dosti,ni kaj šparat","čeomega_tsnimašomega_tsdostiomega_ts,omega_tsniomega_tskajomega_tsšparatomega_ts"
"Haha, ne ne, js sam pušim biomaso:)","Hahaomega_ts,omega_tsneomega_tsneomega_ts,omega_tsjsomega_tssamomega_tspušimomega_tsbiomasoomega_ts:)omega_ts"
"No, naj se še malo poigram: 64 : 56 ;)","Noomega_ts,omega_tsnajomega_tsseomega_tsšeomega_tsmaloomega_tspoigramomega_ts:omega_ts64omega_ts:omega_ts56omega_ts;)omega_ts"
a veš uno ko iščeš ulico no zemljevidu in jo vpišeš v google translate namesto v maps in povrhu vsega še buliš v prevod :) #fail,aomega_tsvešomega_tsunoomega_tskoomega_tsiščešomega_tsulicoomega_tsnoomega_tszemljeviduomega_tsinomega_tsjoomega_tsvpišešomega_tsvomega_tsgoogleomega_tstranslateomega_tsnamestoomega_tsvomega_tsmapsomega_tsinomega_tspovrhuomega_tsvsegaomega_tsšeomega_tsbulišomega_tsvomega_tsprevodomega_ts:)omega_ts#failomega_ts
"@larapotocar Omg, kok sm vedla, da se bos oglasila.","@larapotocaromega_tsOmgomega_ts,omega_tskokomega_tssmomega_tsvedlaomega_ts,omega_tsdaomega_tsseomega_tsbosomega_tsoglasilaomega_ts.omega_ts"
Poznam te kot lastni zep...,Poznamomega_tsteomega_tskotomega_tslastniomega_tszepomega_ts...omega_ts
Drugace pa mas jutri po matematiki dober razlog.,Drugaceomega_tspaomega_tsmasomega_tsjutriomega_tspoomega_tsmatematikiomega_tsdoberomega_tsrazlogomega_ts.omega_ts
@Vidrih aja nism sploh vedu niti črke o tem ;)),@Vidrihomega_tsajaomega_tsnismomega_tssplohomega_tsveduomega_tsnitiomega_tsčrkeomega_tsoomega_tstemomega_ts;))omega_ts
ja želim ti čim več dobrih ocen..,jaomega_tsželimomega_tstiomega_tsčimomega_tsvečomega_tsdobrihomega_tsocenomega_ts..omega_ts
drgač pa ja lohk se zmenva..,drgačomega_tspaomega_tsjaomega_tslohkomega_tsseomega_tszmenvaomega_ts..omega_ts
poklič al pa sms posl k mas cs,pokličomega_tsalomega_tspaomega_tssmsomega_tsposlomega_tskomega_tsmasomega_tscsomega_ts
100m od bloka sm našla 'pljeskavice in čevapi'.,100omega_tsmomega_tsodomega_tsblokaomega_tssmomega_tsnašlaomega_ts'omega_tspljeskaviceomega_tsinomega_tsčevapiomega_ts'omega_ts.omega_ts
Se že počutim bolj domače.,Seomega_tsžeomega_tspočutimomega_tsboljomega_tsdomačeomega_ts.omega_ts
Jutr grem vprašat Sulja če ve za kak dobr šoping.,Jutromega_tsgremomega_tsvprašatomega_tsSuljaomega_tsčeomega_tsveomega_tszaomega_tskakomega_tsdobromega_tsšopingomega_ts.omega_ts
Hehe pozabli so kupit kruh tko da bojo zdej jedli cevape straight up.,Heheomega_tspozabliomega_tssoomega_tskupitomega_tskruhomega_tstkoomega_tsdaomega_tsbojoomega_tszdejomega_tsjedliomega_tscevapeomega_tsstraightomega_tsupomega_ts.omega_ts
"Ampak to pomeni, da tut js nimam nc za jest.","Ampakomega_tstoomega_tspomeniomega_ts,omega_tsdaomega_tstutomega_tsjsomega_tsnimamomega_tsncomega_tszaomega_tsjestomega_ts.omega_ts"
#bratovpiknik,#bratovpiknikomega_ts
"@darkob @BozoPredalic @SpletnaMladina @marjangr Ne, zdaj je to - morš mislit - Svobodna misel - pravljičarstvo za naivne.","@darkobomega_ts@BozoPredalicomega_ts@SpletnaMladinaomega_ts@marjangromega_tsNeomega_ts,omega_tszdajomega_tsjeomega_tstoomega_ts-omega_tsmoršomega_tsmislitomega_ts-omega_tsSvobodnaomega_tsmiselomega_ts-omega_tspravljičarstvoomega_tszaomega_tsnaivneomega_ts.omega_ts"
"kaj ,presneto,pa naj bi v svobodni državi pomenil izraz ""politično korekten naslov""?!","kajomega_ts,omega_tspresnetoomega_ts,omega_tspaomega_tsnajomega_tsbiomega_tsvomega_tssvobodniomega_tsdržaviomega_tspomenilomega_tsizrazomega_ts""omega_tspolitičnoomega_tskorektenomega_tsnaslovomega_ts""omega_ts?!omega_ts"
bron bomo dobili kaj vam ni jasno,bronomega_tsbomoomega_tsdobiliomega_tskajomega_tsvamomega_tsniomega_tsjasnoomega_ts
Konsi - sploh ne :-))))),Konsiomega_ts-omega_tssplohomega_tsneomega_ts:-)))))omega_ts
"Konsi VI - drugič jo bom rdeče obarvala, prej kot jo bom fotografirala.","Konsiomega_tsVIomega_ts-omega_tsdrugičomega_tsjoomega_tsbomomega_tsrdečeomega_tsobarvalaomega_ts,omega_tsprejomega_tskotomega_tsjoomega_tsbomomega_tsfotografiralaomega_ts.omega_ts"
Pa naj bo komunajzarska :-))),Paomega_tsnajomega_tsboomega_tskomunajzarskaomega_ts:-)))omega_ts
"dobr za prvič, samo tweeti ti bojo pa v pisker direkt sekal","dobromega_tszaomega_tsprvičomega_ts,omega_tssamoomega_tstweetiomega_tstiomega_tsbojoomega_tspaomega_tsvomega_tspiskeromega_tsdirektomega_tssekalomega_ts"
"js sm jih obrno da gleda levi tw na desni zic, desni pa na lev, pač kontra...","jsomega_tssmomega_tsjihomega_tsobrnoomega_tsdaomega_tsgledaomega_tsleviomega_tstwomega_tsnaomega_tsdesniomega_tszicomega_ts,omega_tsdesniomega_tspaomega_tsnaomega_tslevomega_ts,omega_tspačomega_tskontraomega_ts...omega_ts"
in je preveč za uhe čeprav je naštelano dokaj v nulo(kick ga še neki j**e),inomega_tsjeomega_tsprevečomega_tszaomega_tsuheomega_tsčepravomega_tsjeomega_tsnaštelanoomega_tsdokajomega_tsvomega_tsnuloomega_ts(omega_tskickomega_tsgaomega_tsšeomega_tsnekiomega_tsj**eomega_ts)omega_ts
@tretjeoko ja sej in s tem so sli frajerji tud v pozabo..,@tretjeokoomega_tsjaomega_tssejomega_tsinomega_tssomega_tstemomega_tssoomega_tssliomega_tsfrajerjiomega_tstudomega_tsvomega_tspozaboomega_ts..omega_ts
v nasi generaciji ni blo vec takih tipov :),vomega_tsnasiomega_tsgeneracijiomega_tsniomega_tsbloomega_tsvecomega_tstakihomega_tstipovomega_ts:)omega_ts
oziroma v manjsini :D @PeterSvetina,oziromaomega_tsvomega_tsmanjsiniomega_ts:Domega_ts@PeterSvetinaomega_ts
"@mcvelbar @EffeV @CuisineSkaza Lej, ni druge kot, da jo unfollowamo vsi, če bo še naprej tok nesramna ...","@mcvelbaromega_ts@EffeVomega_ts@CuisineSkazaomega_tsLejomega_ts,omega_tsniomega_tsdrugeomega_tskotomega_ts,omega_tsdaomega_tsjoomega_tsunfollowamoomega_tsvsiomega_ts,omega_tsčeomega_tsboomega_tsšeomega_tsnaprejomega_tstokomega_tsnesramnaomega_ts...omega_ts"
P.s.Jst bi raj unga ta temnega.,P.s.omega_tsJstomega_tsbiomega_tsrajomega_tsungaomega_tstaomega_tstemnegaomega_ts.omega_ts
@Nika_Dzej @MarraTina @DJoannes @jasmiiniiii @SLOposum @AnkaSlovanka ja ce bote organiziral v 'otrokuprijaznim' uram pa tud jz pridem :),@Nika_Dzejomega_ts@MarraTinaomega_ts@DJoannesomega_ts@jasmiiniiiiomega_ts@SLOposumomega_ts@AnkaSlovankaomega_tsjaomega_tsceomega_tsboteomega_tsorganiziralomega_tsvomega_ts'omega_tsotrokuprijaznimomega_ts'omega_tsuramomega_tspaomega_tstudomega_tsjzomega_tspridemomega_ts:)omega_ts
Zadišalo po morju....,Zadišaloomega_tspoomega_tsmorjuomega_ts....omega_ts
Krasna pripovedna slikca.,Krasnaomega_tspripovednaomega_tsslikcaomega_ts.omega_ts
"Ana,","Anaomega_ts,omega_ts"
mi smo za zapahi že polno leto in nekaj!,miomega_tssmoomega_tszaomega_tszapahiomega_tsžeomega_tspolnoomega_tsletoomega_tsinomega_tsnekajomega_ts!omega_ts
"Da so eni in isti na vladi, je nekaj hudo narobe.","Daomega_tssoomega_tseniomega_tsinomega_tsistiomega_tsnaomega_tsvladiomega_ts,omega_tsjeomega_tsnekajomega_tshudoomega_tsnarobeomega_ts.omega_ts"
"Veš, kje je napaka?","Vešomega_ts,omega_tskjeomega_tsjeomega_tsnapakaomega_ts?omega_ts"
V ljudeh.,Vomega_tsljudehomega_ts.omega_ts
"Of kors vi dont hev regjular elekšns, dej ar fejked baj murgls serbian boljševiks:","Ofomega_tskorsomega_tsviomega_tsdontomega_tshevomega_tsregjularomega_tselekšnsomega_ts,omega_tsdejomega_tsaromega_tsfejkedomega_tsbajomega_tsmurglsomega_tsserbianomega_tsboljševiksomega_ts:omega_ts"
"@AvonRauhlSwaggy @zanakunaver jo kva za kurca no hahahaha ja vem ja pa ga mam,loh se prepricas...","@AvonRauhlSwaggyomega_ts@zanakunaveromega_tsjoomega_tskvaomega_tszaomega_tskurcaomega_tsnoomega_tshahahahaomega_tsjaomega_tsvemomega_tsjaomega_tspaomega_tsgaomega_tsmamomega_ts,omega_tslohomega_tsseomega_tsprepricasomega_ts...omega_ts"
"no ne sej ne,nebiti dou!...","noomega_tsneomega_tssejomega_tsneomega_ts,omega_tsnebiomega_tstiomega_tsdouomega_ts!...omega_ts"
OUU OUUUU OUUUU,OUUomega_tsOUUUUomega_tsOUUUUomega_ts
"@FejstMozakar Şeveda, je bog neskonzhne ljubesni in dobrote.","@FejstMozakaromega_tsŞevedaomega_ts,omega_tsjeomega_tsbogomega_tsneskonzhneomega_tsljubesniomega_tsinomega_tsdobroteomega_ts.omega_ts"
"Ko bi vedel, s'kako dobroto in ljubesnijo je shele ustvarjal bolesni in pekel.","Koomega_tsbiomega_tsvedelomega_ts,omega_tssomega_ts'omega_tskakoomega_tsdobrotoomega_tsinomega_tsljubesnijoomega_tsjeomega_tssheleomega_tsustvarjalomega_tsbolesniomega_tsinomega_tspekelomega_ts.omega_ts"
andromaha to bo pa lepo :),andromahaomega_tstoomega_tsboomega_tspaomega_tslepoomega_ts:)omega_ts
@MladenPrajdic Fail je pa predvsem nezmožnost online plačevanja in to da ne morš na vseh bankomatih keša dvignt :) @tibonalta,@MladenPrajdicomega_tsFailomega_tsjeomega_tspaomega_tspredvsemomega_tsnezmožnostomega_tsonlineomega_tsplačevanjaomega_tsinomega_tstoomega_tsdaomega_tsneomega_tsmoršomega_tsnaomega_tsvsehomega_tsbankomatihomega_tskešaomega_tsdvigntomega_ts:)omega_ts@tibonaltaomega_ts
Torej KAKOVOST ?,Torejomega_tsKAKOVOSTomega_ts?omega_ts
Katera vrsta zazna in razlaga te KVALITATIVNE razlike ?,Kateraomega_tsvrstaomega_tszaznaomega_tsinomega_tsrazlagaomega_tsteomega_tsKVALITATIVNEomega_tsrazlikeomega_ts?omega_ts
@_pikl zdi da mi da je blo to za nakup nerabljenih :D,@_piklomega_tszdiomega_tsdaomega_tsmiomega_tsdaomega_tsjeomega_tsbloomega_tstoomega_tszaomega_tsnakupomega_tsnerabljenihomega_ts:Domega_ts
"na internetih opazam, da so mnenja deljena (5-10let ali kar celo zivlj.dobo pnevmatike)","naomega_tsinternetihomega_tsopazamomega_ts,omega_tsdaomega_tssoomega_tsmnenjaomega_tsdeljenaomega_ts(omega_ts5omega_ts-omega_ts10omega_tsletomega_tsaliomega_tskaromega_tsceloomega_tszivlj.omega_tsdoboomega_tspnevmatikeomega_ts)omega_ts"
ja sori sm pac clovek..,jaomega_tssoriomega_tssmomega_tspacomega_tsclovekomega_ts..omega_ts
nism se rodu vseved in brez napak.,nismomega_tsseomega_tsroduomega_tsvsevedomega_tsinomega_tsbrezomega_tsnapakomega_ts.omega_ts
@andrejnovak točn to sm naredu...,@andrejnovakomega_tstočnomega_tstoomega_tssmomega_tsnareduomega_ts...omega_ts
ni jim všeč moj XXX@siol.net naslov ki ga imam že 10 let.,niomega_tsjimomega_tsvšečomega_tsmojomega_tsXXX@siol.netomega_tsnaslovomega_tskiomega_tsgaomega_tsimamomega_tsžeomega_ts10omega_tsletomega_ts.omega_ts
Se je twitter sparu z googlom ?,Seomega_tsjeomega_tstwitteromega_tssparuomega_tszomega_tsgooglomomega_ts?omega_ts
"Sredn: Mami, js bom skocu z busa.","Srednomega_ts:omega_tsMamiomega_ts,omega_tsjsomega_tsbomomega_tsskocuomega_tszomega_tsbusaomega_ts.omega_ts"
"-Dej, sam nehi se me drzat, da ne bos se mene zdru.","-omega_tsDejomega_ts,omega_tssamomega_tsnehiomega_tsseomega_tsmeomega_tsdrzatomega_ts,omega_tsdaomega_tsneomega_tsbosomega_tsseomega_tsmeneomega_tszdruomega_ts.omega_ts"
Zacne dojencl jokat:,Zacneomega_tsdojenclomega_tsjokatomega_ts:omega_ts
"-Ura je 7, tisina.","-omega_tsUraomega_tsjeomega_ts7omega_ts,omega_tstisinaomega_ts.omega_ts"
In je nehu.,Inomega_tsjeomega_tsnehuomega_ts.omega_ts
@Alma (#12): Ljubezen.,@Almaomega_ts(omega_ts#12omega_ts)omega_ts:omega_tsLjubezenomega_ts.omega_ts
ja avstrijci imajo točko manj,jaomega_tsavstrijciomega_tsimajoomega_tstočkoomega_tsmanjomega_ts
Sodeč po opisu TW profila je @zorandela še vedno predsednik PS.,Sodečomega_tspoomega_tsopisuomega_tsTWomega_tsprofilaomega_tsjeomega_ts@zorandelaomega_tsšeomega_tsvednoomega_tspredsednikomega_tsPSomega_ts.omega_ts
"Je njegov TW guru tak levak, ali hoče kaj povedat s tem?","Jeomega_tsnjegovomega_tsTWomega_tsguruomega_tstakomega_tslevakomega_ts,omega_tsaliomega_tshočeomega_tskajomega_tspovedatomega_tssomega_tstemomega_ts?omega_ts"
Ma tole je pa res vredno diskurza...,Maomega_tstoleomega_tsjeomega_tspaomega_tsresomega_tsvrednoomega_tsdiskurzaomega_ts...omega_ts
"mi je čist vseen, če je božiček zelen, da ma le polno malho samo zame, je tako?","miomega_tsjeomega_tsčistomega_tsvseenomega_ts,omega_tsčeomega_tsjeomega_tsbožičekomega_tszelenomega_ts,omega_tsdaomega_tsmaomega_tsleomega_tspolnoomega_tsmalhoomega_tssamoomega_tszameomega_ts,omega_tsjeomega_tstakoomega_ts?omega_ts"
@nleskovar Settings-<Privacy-<Location Services pa je vijolcna puscica pr appih k so uporabil location pred kratkim,@nleskovaromega_tsSettingsomega_ts-<omega_tsPrivacyomega_ts-<omega_tsLocationomega_tsServicesomega_tspaomega_tsjeomega_tsvijolcnaomega_tspuscicaomega_tspromega_tsappihomega_tskomega_tssoomega_tsuporabilomega_tslocationomega_tspredomega_tskratkimomega_ts
"Ojoj, kakšna napaka","Ojojomega_ts,omega_tskakšnaomega_tsnapakaomega_ts"
Najlepša hvala za hitro pomoč!,Najlepšaomega_tshvalaomega_tszaomega_tshitroomega_tspomočomega_ts!omega_ts
@vinkovasle1 @Libertarec Pripravte se.,@vinkovasle1omega_ts@Libertarecomega_tsPripravteomega_tsseomega_ts.omega_ts
14 dni boste to poslušal vsak dan.,14omega_tsdniomega_tsbosteomega_tstoomega_tsposlušalomega_tsvsakomega_tsdanomega_ts.omega_ts
Gotovo tud studio ob 17hin Odmevi.,Gotovoomega_tstudomega_tsstudioomega_tsobomega_ts17homega_tsinomega_tsOdmeviomega_ts.omega_ts
Kakšn komentator s FDV tud.,Kakšnomega_tskomentatoromega_tssomega_tsFDVomega_tstudomega_ts.omega_ts
@illegall_blonde zato ker koristite aspirin za kontracepcijo..,@illegall_blondeomega_tszatoomega_tskeromega_tskoristiteomega_tsaspirinomega_tszaomega_tskontracepcijoomega_ts..omega_ts
"daš med kolena in fejst stisneš in ne spustiš da slučajno kaj mim ne ""uleti""","dašomega_tsmedomega_tskolenaomega_tsinomega_tsfejstomega_tsstisnešomega_tsinomega_tsneomega_tsspustišomega_tsdaomega_tsslučajnoomega_tskajomega_tsmimomega_tsneomega_ts""omega_tsuletiomega_ts""omega_ts"
"@rava__ @Rok_Novak A ni 1,5 cca do sedaj za zagotavljanje kapitalske zaradi slabitev + 3,5 + cca po moje 2 za slabitve ki bodo sledile?","@rava__omega_ts@Rok_Novakomega_tsAomega_tsniomega_ts1,5omega_tsccaomega_tsdoomega_tssedajomega_tszaomega_tszagotavljanjeomega_tskapitalskeomega_tszaradiomega_tsslabitevomega_ts+omega_ts3,5omega_ts+omega_tsccaomega_tspoomega_tsmojeomega_ts2omega_tszaomega_tsslabitveomega_tskiomega_tsbodoomega_tssledileomega_ts?omega_ts"
"še malo pa bomo ostali sami,...","šeomega_tsmaloomega_tspaomega_tsbomoomega_tsostaliomega_tssamiomega_ts,omega_ts...omega_ts"
"zdaj bom pa jaz začel jokat,...","zdajomega_tsbomomega_tspaomega_tsjazomega_tszačelomega_tsjokatomega_ts,omega_ts...omega_ts"
-,-omega_ts
"@LauraMlinar ja, jaz sem moje tud stran vrgla v angliji.","@LauraMlinaromega_tsjaomega_ts,omega_tsjazomega_tssemomega_tsmojeomega_tstudomega_tsstranomega_tsvrglaomega_tsvomega_tsanglijiomega_ts.omega_ts"
"s tezkim srcem, ceprou so imele gor par slojev tapet in barve :)","somega_tstezkimomega_tssrcemomega_ts,omega_tsceprouomega_tssoomega_tsimeleomega_tsgoromega_tsparomega_tsslojevomega_tstapetomega_tsinomega_tsbarveomega_ts:)omega_ts"
meni je kunec poginil,meniomega_tsjeomega_tskunecomega_tspoginilomega_ts
prosim povejte kako pozabiti na pogin,prosimomega_tspovejteomega_tskakoomega_tspozabitiomega_tsnaomega_tspoginomega_ts
pa še nekaj,paomega_tsšeomega_tsnekajomega_ts
doma imam še enega,domaomega_tsimamomega_tsšeomega_tsenegaomega_ts
hvala,hvalaomega_ts
@dzaden Ma tulk kvalitete dna zna kljub slabi tekmi nardit neki takega.,@dzadenomega_tsMaomega_tstulkomega_tskvaliteteomega_tsdnaomega_tsznaomega_tskljubomega_tsslabiomega_tstekmiomega_tsnarditomega_tsnekiomega_tstakegaomega_ts.omega_ts
Bo pa mogu dvignat nivo igre če hočejo bit prvaki.,Boomega_tspaomega_tsmoguomega_tsdvignatomega_tsnivoomega_tsigreomega_tsčeomega_tshočejoomega_tsbitomega_tsprvakiomega_ts.omega_ts
"Zakaj so ljudje obsedeni s citati o tem, kako so vsi samo zavistni njihovemu uspehu?","Zakajomega_tssoomega_tsljudjeomega_tsobsedeniomega_tssomega_tscitatiomega_tsoomega_tstemomega_ts,omega_tskakoomega_tssoomega_tsvsiomega_tssamoomega_tszavistniomega_tsnjihovemuomega_tsuspehuomega_ts?omega_ts"
"Mislm, a s tem si kao kej bolši od unih ta ljubosumnih?","Mislmomega_ts,omega_tsaomega_tssomega_tstemomega_tssiomega_tskaoomega_tskejomega_tsbolšiomega_tsodomega_tsunihomega_tstaomega_tsljubosumnihomega_ts?omega_ts"
"Lepa, poučna pesem.","Lepaomega_ts,omega_tspoučnaomega_tspesemomega_ts.omega_ts"
Pozdrav!,Pozdravomega_ts!omega_ts
Po leta po končanem jemanju lahko zanosite.,Poomega_tsletaomega_tspoomega_tskončanemomega_tsjemanjuomega_tslahkoomega_tszanositeomega_ts.omega_ts
Lp*****************************,Lpomega_ts*****************************omega_ts
"Prim. Boris Kralj, dr. medspecialist dermatovenerolog, flebolog","Prim.omega_tsBorisomega_tsKraljomega_ts,omega_tsdr.omega_tsmedomega_tsspecialistomega_tsdermatovenerologomega_ts,omega_tsflebologomega_ts"
"Dermatološka ambulantaJurčkova cesta 231, Ljubljana","Dermatološkaomega_tsambulantaomega_tsJurčkovaomega_tscestaomega_ts231omega_ts,omega_tsLjubljanaomega_ts"
01/281 11 29,01/281omega_ts11omega_ts29omega_ts
"Ko že misliš da si najdu dobrega frenda s kerim se najprej ful zastopiš, dobiš slap right in the fucking face.","Koomega_tsžeomega_tsmislišomega_tsdaomega_tssiomega_tsnajduomega_tsdobregaomega_tsfrendaomega_tssomega_tskerimomega_tsseomega_tsnajprejomega_tsfulomega_tszastopišomega_ts,omega_tsdobišomega_tsslapomega_tsrightomega_tsinomega_tstheomega_tsfuckingomega_tsfaceomega_ts.omega_ts"
Real frendi so sam iluzija.,Realomega_tsfrendiomega_tssoomega_tssamomega_tsiluzijaomega_ts.omega_ts
@iCinober ne ne...,@iCinoberomega_tsneomega_tsneomega_ts...omega_ts
večinski lastniki so zaposleni....,večinskiomega_tslastnikiomega_tssoomega_tszaposleniomega_ts....omega_ts
pa ne tko kot je mel v mislih Zoki za Mercator...,paomega_tsneomega_tstkoomega_tskotomega_tsjeomega_tsmelomega_tsvomega_tsmislihomega_tsZokiomega_tszaomega_tsMercatoromega_ts...omega_ts
(on pa še par mandelcev okol njega),(omega_tsonomega_tspaomega_tsšeomega_tsparomega_tsmandelcevomega_tsokolomega_tsnjegaomega_ts)omega_ts
@KarinBossman seriously?,@KarinBossmanomega_tsseriouslyomega_ts?omega_ts
nimam na feedu...,nimamomega_tsnaomega_tsfeeduomega_ts...omega_ts
"pa glih sm se nate spomnla, k gledam serijo, ki ti je všeč.","paomega_tsglihomega_tssmomega_tsseomega_tsnateomega_tsspomnlaomega_ts,omega_tskomega_tsgledamomega_tsserijoomega_ts,omega_tskiomega_tstiomega_tsjeomega_tsvšečomega_ts.omega_ts"
"no, predvsem zasedba.","noomega_ts,omega_tspredvsemomega_tszasedbaomega_ts.omega_ts"
"Jaz sem še vedno na štajerskem, odrezana od sveta in skos mi neki alko ponujajo.","Jazomega_tssemomega_tsšeomega_tsvednoomega_tsnaomega_tsštajerskemomega_ts,omega_tsodrezanaomega_tsodomega_tssvetaomega_tsinomega_tsskosomega_tsmiomega_tsnekiomega_tsalkoomega_tsponujajoomega_ts.omega_ts"
"Pa srečna sn, da sem evo na tv zamudila.","Paomega_tssrečnaomega_tssnomega_ts,omega_tsdaomega_tssemomega_tsevoomega_tsnaomega_tstvomega_tszamudilaomega_ts.omega_ts"
#malezmage,#malezmageomega_ts
@UrssC pol si pa še mlajša po duši kot jaz ker js sm že nazaj pr hribih:),@UrssComega_tspolomega_tssiomega_tspaomega_tsšeomega_tsmlajšaomega_tspoomega_tsdušiomega_tskotomega_tsjazomega_tskeromega_tsjsomega_tssmomega_tsžeomega_tsnazajomega_tspromega_tshribihomega_ts:)omega_ts
just sm se zmenu za kolo ob 2eh.,justomega_tssmomega_tsseomega_tszmenuomega_tszaomega_tskoloomega_tsobomega_ts2ehomega_ts.omega_ts
zna bit da bom pojedu besede:P:/,znaomega_tsbitomega_tsdaomega_tsbomomega_tspojeduomega_tsbesedeomega_ts:P:/omega_ts
"@IrenaSirena Hah, to je čaj mojih študentskih let !","@IrenaSirenaomega_tsHahomega_ts,omega_tstoomega_tsjeomega_tsčajomega_tsmojihomega_tsštudentskihomega_tsletomega_ts!omega_ts"
Kolk tega čaja sm spil ko sm se učil za matematiko !!....,Kolkomega_tstegaomega_tsčajaomega_tssmomega_tsspilomega_tskoomega_tssmomega_tsseomega_tsučilomega_tszaomega_tsmatematikoomega_ts!!....omega_ts
#assamtgfop,#assamtgfopomega_ts
