Original,Tokenized
Hehe.,Heheomega_ts.omega_ts
"""@Perspective_pic: How to find your roots http://t.co/Pz5wluaYlv""","""omega_ts@Perspective_picomega_ts:omega_tsHowomega_tstoomega_tsfindomega_tsyouromega_tsrootsomega_tshttp://t.co/Pz5wluaYlvomega_ts""omega_ts"
"@utikejt a viđe link, meta picture.","@utikejtomega_tsaomega_tsviđeomega_tslinkomega_ts,omega_tsmetaomega_tspictureomega_ts.omega_ts"
"I, jesi Aristotelova mala?","Iomega_ts,omega_tsjesiomega_tsAristotelovaomega_tsmalaomega_ts?omega_ts"
Jedna naznaka prehlade prije puta.,Jednaomega_tsnaznakaomega_tsprehladeomega_tsprijeomega_tsputaomega_ts.omega_ts
"Tri čaja s limunom, imunosal, coldrex, šumeće tablete, deke i panick attack.","Triomega_tsčajaomega_tssomega_tslimunomomega_ts,omega_tsimunosalomega_ts,omega_tscoldrexomega_ts,omega_tsšumećeomega_tstableteomega_ts,omega_tsdekeomega_tsiomega_tspanickomega_tsattackomega_ts.omega_ts"
"@josephbt Inace mi je krvava ekipa s ovim ""uber"" snizenjima u Nokiji.","@josephbtomega_tsInaceomega_tsmiomega_tsjeomega_tskrvavaomega_tsekipaomega_tssomega_tsovimomega_ts""omega_tsuberomega_ts""omega_tssnizenjimaomega_tsuomega_tsNokijiomega_ts.omega_ts"
Uredjaji su u HR *s tim snizenjima*za par tisuca skuplji nego u Swe.,Uredjajiomega_tssuomega_tsuomega_tsHRomega_ts*omega_tssomega_tstimomega_tssnizenjimaomega_ts*omega_tszaomega_tsparomega_tstisucaomega_tsskupljiomega_tsnegoomega_tsuomega_tsSweomega_ts.omega_ts
"Kava je zakon, nju se uvik pije, pržilo vanka sunce na +40 stupnjeva ili se smrzava u kutiću uz grijalicu.","Kavaomega_tsjeomega_tszakonomega_ts,omega_tsnjuomega_tsseomega_tsuvikomega_tspijeomega_ts,omega_tspržiloomega_tsvankaomega_tssunceomega_tsnaomega_ts+40omega_tsstupnjevaomega_tsiliomega_tsseomega_tssmrzavaomega_tsuomega_tskutićuomega_tsuzomega_tsgrijalicuomega_ts.omega_ts"
Cheers iz ladovine.,Cheersomega_tsizomega_tsladovineomega_ts.omega_ts
Čaša iz koje je nemoguće proliti vino?!,Čašaomega_tsizomega_tskojeomega_tsjeomega_tsnemogućeomega_tsprolitiomega_tsvinoomega_ts?!omega_ts
Shut up and take my money!,Shutomega_tsupomega_tsandomega_tstakeomega_tsmyomega_tsmoneyomega_ts!omega_ts
http://t.co/LVuYjFYm6C http://t.co/TqeThsZW9b (via @HuffPostTaste),http://t.co/LVuYjFYm6Comega_tshttp://t.co/TqeThsZW9bomega_ts(omega_tsviaomega_ts@HuffPostTasteomega_ts)omega_ts
"Svi su jebali svako pero na glupoj flappy bird, a dns svi placu jer se vise nemre skinut.","Sviomega_tssuomega_tsjebaliomega_tssvakoomega_tsperoomega_tsnaomega_tsglupojomega_tsflappyomega_tsbirdomega_ts,omega_tsaomega_tsdnsomega_tssviomega_tsplacuomega_tsjeromega_tsseomega_tsviseomega_tsnemreomega_tsskinutomega_ts.omega_ts"
Daj se odlucite!,Dajomega_tsseomega_tsodluciteomega_ts!omega_ts
"Koliko god puta da prelazim Serious Sama, uvijek ću se usrati igrajući, jumpscares will never get old.","Kolikoomega_tsgodomega_tsputaomega_tsdaomega_tsprelazimomega_tsSeriousomega_tsSamaomega_ts,omega_tsuvijekomega_tsćuomega_tsseomega_tsusratiomega_tsigrajućiomega_ts,omega_tsjumpscaresomega_tswillomega_tsneveromega_tsgetomega_tsoldomega_ts.omega_ts"
"Bitno da se vlasnike ajfoneta naziva glupima jer su ""nasjeli"" na ""vodootpornost"" koju ""donosi"" iOS 7. xD","Bitnoomega_tsdaomega_tsseomega_tsvlasnikeomega_tsajfonetaomega_tsnazivaomega_tsglupimaomega_tsjeromega_tssuomega_ts""omega_tsnasjeliomega_ts""omega_tsnaomega_ts""omega_tsvodootpornostomega_ts""omega_tskojuomega_ts""omega_tsdonosiomega_ts""omega_tsiOSomega_ts7.omega_tsxDomega_ts"
Never Judge people by their appearance: http://t.co/5Apk8UfBs0,Neveromega_tsJudgeomega_tspeopleomega_tsbyomega_tstheiromega_tsappearanceomega_ts:omega_tshttp://t.co/5Apk8UfBs0omega_ts
@danny_hr Da sudim po izgledu ti si čisti četnik.,@danny_hromega_tsDaomega_tssudimomega_tspoomega_tsizgleduomega_tstiomega_tssiomega_tsčistiomega_tsčetnikomega_ts.omega_ts
"""The World's End"", svršetak cornetto trilogije.","""omega_tsTheomega_tsWorld'somega_tsEndomega_ts""omega_ts,omega_tssvršetakomega_tscornettoomega_tstrilogijeomega_ts.omega_ts"
"""Dobar je!"", rekoše svi, ali što ako nije - može li moje maleno srce podnijeti razočaranje?","""omega_tsDobaromega_tsjeomega_ts!omega_ts""omega_ts,omega_tsrekošeomega_tssviomega_ts,omega_tsaliomega_tsštoomega_tsakoomega_tsnijeomega_ts-omega_tsmožeomega_tsliomega_tsmojeomega_tsmalenoomega_tssrceomega_tspodnijetiomega_tsrazočaranjeomega_ts?omega_ts"
Hahahahaha...,Hahahahahaomega_ts...omega_ts
drago je popizdio.,dragoomega_tsjeomega_tspopizdioomega_ts.omega_ts
Ajde neka im se pridruzi i sammir kad se daje...,Ajdeomega_tsnekaomega_tsimomega_tsseomega_tspridruziomega_tsiomega_tssammiromega_tskadomega_tsseomega_tsdajeomega_ts...omega_ts
ko radodajka na cajkama...,koomega_tsradodajkaomega_tsnaomega_tscajkamaomega_ts...omega_ts
Ja cu si odsic prst.,Jaomega_tscuomega_tssiomega_tsodsicomega_tsprstomega_ts.omega_ts
"Ka zesci mamurluk, kad sam i kako ja zapratila ubitacnodosadnogpisnikaprincatame lika ka sta je @basket3ca","Kaomega_tszesciomega_tsmamurlukomega_ts,omega_tskadomega_tssamomega_tsiomega_tskakoomega_tsjaomega_tszapratilaomega_tsubitacnodosadnogpisnikaprincatameomega_tslikaomega_tskaomega_tsstaomega_tsjeomega_ts@basket3caomega_ts"
"U Londonu je suncano i toplo, a u Zagrebu kisa pada ko'iz kabla.","Uomega_tsLondonuomega_tsjeomega_tssuncanoomega_tsiomega_tstoploomega_ts,omega_tsaomega_tsuomega_tsZagrebuomega_tskisaomega_tspadaomega_tsko'omega_tsizomega_tskablaomega_ts.omega_ts"
"If this isn't paralel universe, onda ne znam kaj je!","Ifomega_tsthisomega_tsisn'tomega_tsparalelomega_tsuniverseomega_ts,omega_tsondaomega_tsneomega_tsznamomega_tskajomega_tsjeomega_ts!omega_ts"
Dal se @utikejt nabacuje govnima na elgebetekve jer im želi zlo?,Dalomega_tsseomega_ts@utikejtomega_tsnabacujeomega_tsgovnimaomega_tsnaomega_tselgebetekveomega_tsjeromega_tsimomega_tsželiomega_tszloomega_ts?omega_ts
"dal ti je nepriatelj svako ko te u govna uvali, ko krava vrapca iz basne?","dalomega_tstiomega_tsjeomega_tsnepriateljomega_tssvakoomega_tskoomega_tsteomega_tsuomega_tsgovnaomega_tsuvaliomega_ts,omega_tskoomega_tskravaomega_tsvrapcaomega_tsizomega_tsbasneomega_ts?omega_ts"
"Probudila se dva sata kasnije s precudnim mislima u glavi, mrzim kad se to dogodi.","Probudilaomega_tsseomega_tsdvaomega_tssataomega_tskasnijeomega_tssomega_tsprecudnimomega_tsmislimaomega_tsuomega_tsglaviomega_ts,omega_tsmrzimomega_tskadomega_tsseomega_tstoomega_tsdogodiomega_ts.omega_ts"
Prakticki sam imala two-hour nap.,Praktickiomega_tssamomega_tsimalaomega_tstwo-houromega_tsnapomega_ts.omega_ts
Mene očito ne zanimaju muškarci.,Meneomega_tsočitoomega_tsneomega_tszanimajuomega_tsmuškarciomega_ts.omega_ts
"Odjebala vin dizela, funny fizičara, frajera vođu, freaky motherfuckera.","Odjebalaomega_tsvinomega_tsdizelaomega_ts,omega_tsfunnyomega_tsfizičaraomega_ts,omega_tsfrajeraomega_tsvođuomega_ts,omega_tsfreakyomega_tsmotherfuckeraomega_ts.omega_ts"
"Sve mi danas nešto super, em Majić, em sunce, em petak, em banka, em kolege blesave, em kuća, ma sve se slaže lagano...","Sveomega_tsmiomega_tsdanasomega_tsneštoomega_tssuperomega_ts,omega_tsemomega_tsMajićomega_ts,omega_tsemomega_tssunceomega_ts,omega_tsemomega_tspetakomega_ts,omega_tsemomega_tsbankaomega_ts,omega_tsemomega_tskolegeomega_tsblesaveomega_ts,omega_tsemomega_tskućaomega_ts,omega_tsmaomega_tssveomega_tsseomega_tsslažeomega_tslaganoomega_ts...omega_ts"
#life <3,#lifeomega_ts<3omega_ts
"Trebam ici gledat novorodjeno dijete i volim ja klince, ali osim 'krasan je i evo mu pare' ne znam sta bi s njim.","Trebamomega_tsiciomega_tsgledatomega_tsnovorodjenoomega_tsdijeteomega_tsiomega_tsvolimomega_tsjaomega_tsklinceomega_ts,omega_tsaliomega_tsosimomega_ts'omega_tskrasanomega_tsjeomega_tsiomega_tsevoomega_tsmuomega_tspareomega_ts'omega_tsneomega_tsznamomega_tsstaomega_tsbiomega_tssomega_tsnjimomega_ts.omega_ts"
Puce veza!,Puceomega_tsvezaomega_ts!omega_ts
Nti put!,Ntiomega_tsputomega_ts!omega_ts
"netko podmece ,)","netkoomega_tspodmeceomega_ts,omega_ts)omega_ts"
"Dani su predugi, gubimo noci.","Daniomega_tssuomega_tspredugiomega_ts,omega_tsgubimoomega_tsnociomega_ts.omega_ts"
"'kolegijali' istocno od 6:30h, nocimo sa zapadom.","'omega_tskolegijaliomega_ts'omega_tsistocnoomega_tsodomega_ts6:30omega_tshomega_ts,omega_tsnocimoomega_tssaomega_tszapadomomega_ts.omega_ts"
#uzivoizstozera,#uzivoizstozeraomega_ts
"E, ako ima među vama neka dobraduša, trebam znanstvenu definiciju samocenzure, jel možete help?","Eomega_ts,omega_tsakoomega_tsimaomega_tsmeđuomega_tsvamaomega_tsnekaomega_tsdobraomega_tsdušaomega_ts,omega_tstrebamomega_tsznanstvenuomega_tsdefinicijuomega_tssamocenzureomega_ts,omega_tsjelomega_tsmožeteomega_tshelpomega_ts?omega_ts"
google scholar mi nije neš dobro danas.,googleomega_tsscholaromega_tsmiomega_tsnijeomega_tsnešomega_tsdobroomega_tsdanasomega_ts.omega_ts
Steak house Fort Apache: Kakvi su steakovi?,Steakomega_tshouseomega_tsFortomega_tsApacheomega_ts:omega_tsKakviomega_tssuomega_tssteakoviomega_ts?omega_ts
http://t.co/XxA1k129vh via @volim_meso om nom itd #volimmeso,http://t.co/XxA1k129vhomega_tsviaomega_ts@volim_mesoomega_tsomomega_tsnomomega_tsitdomega_ts#volimmesoomega_ts
Gledam zenski kick/thai box.,Gledamomega_tszenskiomega_tskickomega_ts/omega_tsthaiomega_tsboxomega_ts.omega_ts
"Djeve drage, bolje bi vam kung-fu ili taekwondo stajao zato jer previse mlacenja i izgledate strgano : (","Djeveomega_tsdrageomega_ts,omega_tsboljeomega_tsbiomega_tsvamomega_tskung-fuomega_tsiliomega_tstaekwondoomega_tsstajaoomega_tszatoomega_tsjeromega_tspreviseomega_tsmlacenjaomega_tsiomega_tsizgledateomega_tsstrganoomega_ts:omega_ts(omega_ts"
Lijepi ljudi bolje prolaze u zivotu.,Lijepiomega_tsljudiomega_tsboljeomega_tsprolazeomega_tsuomega_tszivotuomega_ts.omega_ts
"Zahtijevam Ugly pride za sve nas ""visually challenged people"", da ukazemo na tu diskriminaciju.","Zahtijevamomega_tsUglyomega_tsprideomega_tszaomega_tssveomega_tsnasomega_ts""omega_tsvisuallyomega_tschallengedomega_tspeopleomega_ts""omega_ts,omega_tsdaomega_tsukazemoomega_tsnaomega_tstuomega_tsdiskriminacijuomega_ts.omega_ts"
"Neko zatvorio žemsku autom, traži ona oko kafane ko bi to moga bit, dolazi do cara i pita: pardon, imate vi dizelaša?","Nekoomega_tszatvorioomega_tsžemskuomega_tsautomomega_ts,omega_tstražiomega_tsonaomega_tsokoomega_tskafaneomega_tskoomega_tsbiomega_tstoomega_tsmogaomega_tsbitomega_ts,omega_tsdolaziomega_tsdoomega_tscaraomega_tsiomega_tspitaomega_ts:omega_tspardonomega_ts,omega_tsimateomega_tsviomega_tsdizelašaomega_ts?omega_ts"
"Jok, turbobenzinca!","Jokomega_ts,omega_tsturbobenzincaomega_ts!omega_ts"
Neki izlozi su toliko nakiceni da nisam sigurna jel to ducan s bozicnim ukrasima ili s odjecom?,Nekiomega_tsizloziomega_tssuomega_tstolikoomega_tsnakiceniomega_tsdaomega_tsnisamomega_tssigurnaomega_tsjelomega_tstoomega_tsducanomega_tssomega_tsbozicnimomega_tsukrasimaomega_tsiliomega_tssomega_tsodjecomomega_ts?omega_ts
Nazvala bih to failom.,Nazvalaomega_tsbihomega_tstoomega_tsfailomomega_ts.omega_ts
"Da me ko sad ima slikat- ociscen stan, okupana ja, muzikica, kauc, casa posipa u ruci i pogled u zalazak sunca...","Daomega_tsmeomega_tskoomega_tssadomega_tsimaomega_tsslikatomega_ts-omega_tsociscenomega_tsstanomega_ts,omega_tsokupanaomega_tsjaomega_ts,omega_tsmuzikicaomega_ts,omega_tskaucomega_ts,omega_tscasaomega_tsposipaomega_tsuomega_tsruciomega_tsiomega_tspogledomega_tsuomega_tszalazakomega_tssuncaomega_ts...omega_ts"
Aaah life is good!,Aaahomega_tslifeomega_tsisomega_tsgoodomega_ts!omega_ts
"Taman da cu zapratiti, kad ono zadnji tweet, 'Today stats...'.","Tamanomega_tsdaomega_tscuomega_tszapratitiomega_ts,omega_tskadomega_tsonoomega_tszadnjiomega_tstweetomega_ts,omega_ts'omega_tsTodayomega_tsstatsomega_ts...omega_ts'omega_ts.omega_ts"
"Move along people, nothing to see here.","Moveomega_tsalongomega_tspeopleomega_ts,omega_tsnothingomega_tstoomega_tsseeomega_tshereomega_ts.omega_ts"
Ono kad si na rubu da nekome pošalješ članak koji opisuje ponašanje attention whore.,Onoomega_tskadomega_tssiomega_tsnaomega_tsrubuomega_tsdaomega_tsnekomeomega_tspošalješomega_tsčlanakomega_tskojiomega_tsopisujeomega_tsponašanjeomega_tsattentionomega_tswhoreomega_ts.omega_ts
Jer je attention whore.,Jeromega_tsjeomega_tsattentionomega_tswhoreomega_ts.omega_ts
Ah ti vasi tvitapi.. Ak se ne desi neka pizdajija da o njoj tvitate 10 dana ko da si nije ni desio tvitap..,Ahomega_tstiomega_tsvasiomega_tstvitapiomega_ts..omega_tsAkomega_tsseomega_tsneomega_tsdesiomega_tsnekaomega_tspizdajijaomega_tsdaomega_tsoomega_tsnjojomega_tstvitateomega_ts10omega_tsdanaomega_tskoomega_tsdaomega_tssiomega_tsnijeomega_tsniomega_tsdesioomega_tstvitapomega_ts..omega_ts
Obećala sam sestri da idemo van večeras.,Obećalaomega_tssamomega_tssestriomega_tsdaomega_tsidemoomega_tsvanomega_tsvečerasomega_ts.omega_ts
I spremam se i razmišljam kak sam too old for this shit.,Iomega_tsspremamomega_tsseomega_tsiomega_tsrazmišljamomega_tskakomega_tssamomega_tstooomega_tsoldomega_tsforomega_tsthisomega_tsshitomega_ts.omega_ts
"Ode disk, nekad je to bilo zesce sranje, danas neki repair 10-ak min, vratis backup i za sat vremena sve po starom, zelo lepo...","Odeomega_tsdiskomega_ts,omega_tsnekadomega_tsjeomega_tstoomega_tsbiloomega_tszesceomega_tssranjeomega_ts,omega_tsdanasomega_tsnekiomega_tsrepairomega_ts10-akomega_tsminomega_ts,omega_tsvratisomega_tsbackupomega_tsiomega_tszaomega_tssatomega_tsvremenaomega_tssveomega_tspoomega_tsstaromomega_ts,omega_tszeloomega_tslepoomega_ts...omega_ts"
"Al kome on sere, kao začarale ga, pa sad mora oduzet nevinost ovoj sisatoj prepički.","Alomega_tskomeomega_tsonomega_tssereomega_ts,omega_tskaoomega_tszačaraleomega_tsgaomega_ts,omega_tspaomega_tssadomega_tsmoraomega_tsoduzetomega_tsnevinostomega_tsovojomega_tssisatojomega_tsprepičkiomega_ts.omega_ts"
"Jašta, zaračan.","Jaštaomega_ts,omega_tszaračanomega_ts.omega_ts"
My ass.,Myomega_tsassomega_ts.omega_ts
#Minase #BibleBlack,#Minaseomega_ts#BibleBlackomega_ts
Jel ove wanna be nije sram hodat po gradu u gumenenim čizmama.,Jelomega_tsoveomega_tswannaomega_tsbeomega_tsnijeomega_tssramomega_tshodatomega_tspoomega_tsgraduomega_tsuomega_tsgumenenimomega_tsčizmamaomega_ts.omega_ts
"Mos imat hunter, ali nemas ranc i konje glupaco","Mosomega_tsimatomega_tshunteromega_ts,omega_tsaliomega_tsnemasomega_tsrancomega_tsiomega_tskonjeomega_tsglupacoomega_ts"
Od ruskog #trash-a uče Saint #Laurent i #Gaultier http://t.co/0Z0GxsybZP #moda #stil #ljepota #odjeća #dizajn #dizajner,Odomega_tsruskogomega_ts#trash-aomega_tsučeomega_tsSaintomega_ts#Laurentomega_tsiomega_ts#Gaultieromega_tshttp://t.co/0Z0GxsybZPomega_ts#modaomega_ts#stilomega_ts#ljepotaomega_ts#odjećaomega_ts#dizajnomega_ts#dizajneromega_ts
Zapratio me 'A magazine for people who couldn't care less.'.,Zapratioomega_tsmeomega_ts'omega_tsAomega_tsmagazineomega_tsforomega_tspeopleomega_tswhoomega_tscouldn'tomega_tscareomega_tslessomega_ts.omega_ts'omega_ts.omega_ts
"Svemire, koliko prikladnije trenutke ćeš još moći pronaći.","Svemireomega_ts,omega_tskolikoomega_tsprikladnijeomega_tstrenutkeomega_tsćešomega_tsjošomega_tsmoćiomega_tspronaćiomega_ts.omega_ts"
Novi nastavak (zapravo reboot čitavog serijala) Thiefa je još jedan upravo oktirven i potvrđen nextgen naslov.,Noviomega_tsnastavakomega_ts(omega_tszapravoomega_tsrebootomega_tsčitavogomega_tsserijalaomega_ts)omega_tsThiefaomega_tsjeomega_tsjošomega_tsjedanomega_tsupravoomega_tsoktirvenomega_tsiomega_tspotvrđenomega_tsnextgenomega_tsnaslovomega_ts.omega_ts
Thumbs up,Thumbsomega_tsupomega_ts
"U 2:26 ja razmisljam kako Vennovim dijagramima izraziti frazu ""izvannastavno nije izvanskolsko, ali izvanskolsko je i izvannastavno"".","Uomega_ts2:26omega_tsjaomega_tsrazmisljamomega_tskakoomega_tsVennovimomega_tsdijagramimaomega_tsizrazitiomega_tsfrazuomega_ts""omega_tsizvannastavnoomega_tsnijeomega_tsizvanskolskoomega_ts,omega_tsaliomega_tsizvanskolskoomega_tsjeomega_tsiomega_tsizvannastavnoomega_ts""omega_ts.omega_ts"
Infinum je najbolji.,Infinumomega_tsjeomega_tsnajboljiomega_ts.omega_ts
Nisam to ja rekao!,Nisamomega_tstoomega_tsjaomega_tsrekaoomega_ts!omega_ts
“@AleksCuracSaric: @infinum_hr opet dokazao zašto su najbolji sa @Fojography camera app-om!,“omega_ts@AleksCuracSaricomega_ts:omega_ts@infinum_hromega_tsopetomega_tsdokazaoomega_tszaštoomega_tssuomega_tsnajboljiomega_tssaomega_ts@Fojographyomega_tscameraomega_tsapp-omomega_ts!omega_ts
"Ako 10 puta izgovorite neku laž, pritom da vjerujete u to, ona će se ostvariti...","Akoomega_ts10omega_tsputaomega_tsizgovoriteomega_tsnekuomega_tslažomega_ts,omega_tspritomomega_tsdaomega_tsvjerujeteomega_tsuomega_tstoomega_ts,omega_tsonaomega_tsćeomega_tsseomega_tsostvaritiomega_ts...omega_ts"
"True fact by the way, svemir, placebo, karma...","Trueomega_tsfactomega_tsbyomega_tstheomega_tswayomega_ts,omega_tssvemiromega_ts,omega_tsplaceboomega_ts,omega_tskarmaomega_ts...omega_ts"
But yes!,Butomega_tsyesomega_ts!omega_ts
"Probudila sam se i skužila da cimeri ipak nisu ubili sve muffine od sinoć, today was a good day.","Probudilaomega_tssamomega_tsseomega_tsiomega_tsskužilaomega_tsdaomega_tscimeriomega_tsipakomega_tsnisuomega_tsubiliomega_tssveomega_tsmuffineomega_tsodomega_tssinoćomega_ts,omega_tstodayomega_tswasomega_tsaomega_tsgoodomega_tsdayomega_ts.omega_ts"
A tek jutro.,Aomega_tstekomega_tsjutroomega_ts.omega_ts
Najuzasnije: sinoc su mene i suprugu neke dvije butrice na Kanye gigu pitale Are you guys french?,Najuzasnijeomega_ts:omega_tssinocomega_tssuomega_tsmeneomega_tsiomega_tssupruguomega_tsnekeomega_tsdvijeomega_tsbutriceomega_tsnaomega_tsKanyeomega_tsgiguomega_tspitaleomega_tsAreomega_tsyouomega_tsguysomega_tsfrenchomega_ts?omega_ts
Zamalo sam se onesvijestio od nesrece.,Zamaloomega_tssamomega_tsseomega_tsonesvijestioomega_tsodomega_tsnesreceomega_ts.omega_ts
"Okej, to sto cujem susjede da se bude me podsjetilo da bi trebala poc spavat, not normal.","Okejomega_ts,omega_tstoomega_tsstoomega_tscujemomega_tssusjedeomega_tsdaomega_tsseomega_tsbudeomega_tsmeomega_tspodsjetiloomega_tsdaomega_tsbiomega_tstrebalaomega_tspocomega_tsspavatomega_ts,omega_tsnotomega_tsnormalomega_ts.omega_ts"
Lahka noc.,Lahkaomega_tsnocomega_ts.omega_ts
Podvaljivanje kvazi-kulinarskog umijeća s orijenta @petarvevo nakon predugo vremena.,Podvaljivanjeomega_tskvazi-kulinarskogomega_tsumijećaomega_tssomega_tsorijentaomega_ts@petarvevoomega_tsnakonomega_tspredugoomega_tsvremenaomega_ts.omega_ts
The boy had it all!,Theomega_tsboyomega_tshadomega_tsitomega_tsallomega_ts!omega_ts
Trash mi je puno zabavniji jer uzrokuje hipsterski shadenfreude nad tuđom nesposobnošću.,Trashomega_tsmiomega_tsjeomega_tspunoomega_tszabavnijiomega_tsjeromega_tsuzrokujeomega_tshipsterskiomega_tsshadenfreudeomega_tsnadomega_tstuđomomega_tsnesposobnošćuomega_ts.omega_ts
Camp već je hipsterski i meta a gdje je tu zabava?,Campomega_tsvećomega_tsjeomega_tshipsterskiomega_tsiomega_tsmetaomega_tsaomega_tsgdjeomega_tsjeomega_tstuomega_tszabavaomega_ts?omega_ts
"Cestitke @ilijabrajkovic and @SasaStankovic za kick ass predavanje na #weboo2013, ukratko rasurili su!","Cestitkeomega_ts@ilijabrajkovicomega_tsandomega_ts@SasaStankovicomega_tszaomega_tskickomega_tsassomega_tspredavanjeomega_tsnaomega_ts#weboo2013omega_ts,omega_tsukratkoomega_tsrasuriliomega_tssuomega_ts!omega_ts"
Bees have a secret life we don't know about.,Beesomega_tshaveomega_tsaomega_tssecretomega_tslifeomega_tsweomega_tsdon'tomega_tsknowomega_tsaboutomega_ts.omega_ts
| Pčele žive tajnovitim životom o kojem samo nagađamo.,|omega_tsPčeleomega_tsživeomega_tstajnovitimomega_tsživotomomega_tsoomega_tskojemomega_tssamoomega_tsnagađamoomega_ts.omega_ts
"Triba bi u wordu napisat par rečenica o ovome šta san napravia za sutrašnje vježbe, problem je šta ja ne znam šta sam napravia","Tribaomega_tsbiomega_tsuomega_tsworduomega_tsnapisatomega_tsparomega_tsrečenicaomega_tsoomega_tsovomeomega_tsštaomega_tssanomega_tsnapraviaomega_tszaomega_tssutrašnjeomega_tsvježbeomega_ts,omega_tsproblemomega_tsjeomega_tsštaomega_tsjaomega_tsneomega_tsznamomega_tsštaomega_tssamomega_tsnapraviaomega_ts"
"Dečko s velikim plastičnim sluškama pušta LMFAO worst of, dansa kuduro i far l'americano shitmix.","Dečkoomega_tssomega_tsvelikimomega_tsplastičnimomega_tssluškamaomega_tspuštaomega_tsLMFAOomega_tsworstomega_tsofomega_ts,omega_tsdansaomega_tskuduroomega_tsiomega_tsfaromega_tsl'americanoomega_tsshitmixomega_ts.omega_ts"
Nakon toga far l'americano kuduro crapmix,Nakonomega_tstogaomega_tsfaromega_tsl'americanoomega_tskuduroomega_tscrapmixomega_ts
Ne bih nudio maloj djeci ali kreativno - nema što!,Neomega_tsbihomega_tsnudioomega_tsmalojomega_tsdjeciomega_tsaliomega_tskreativnoomega_ts-omega_tsnemaomega_tsštoomega_ts!omega_ts
Chocolate skulls *breathing intensifies*http://t.co/9LiiuaVA0y via @9GAG,Chocolateomega_tsskullsomega_ts*omega_tsbreathingomega_tsintensifiesomega_ts*omega_tshttp://t.co/9LiiuaVA0yomega_tsviaomega_ts@9GAGomega_ts
"Čujem komarca u sobi, strah me, ili je komarac ili je sušilica od susjeda I can't really tell the two apart","Čujemomega_tskomarcaomega_tsuomega_tssobiomega_ts,omega_tsstrahomega_tsmeomega_ts,omega_tsiliomega_tsjeomega_tskomaracomega_tsiliomega_tsjeomega_tssušilicaomega_tsodomega_tssusjedaomega_tsIomega_tscan'tomega_tsreallyomega_tstellomega_tstheomega_tstwoomega_tsapartomega_ts"
Čim dublje zalazim u entity framework sve je beskorisniji.,Čimomega_tsdubljeomega_tszalazimomega_tsuomega_tsentityomega_tsframeworkomega_tssveomega_tsjeomega_tsbeskorisnijiomega_ts.omega_ts
"Dobri stari LINQ to SQL ima overheada, ali odolijeva marketingu.","Dobriomega_tsstariomega_tsLINQomega_tstoomega_tsSQLomega_tsimaomega_tsoverheadaomega_ts,omega_tsaliomega_tsodolijevaomega_tsmarketinguomega_ts.omega_ts"
"Šibeniče pismo mila, maslino neobrana.","Šibeničeomega_tspismoomega_tsmilaomega_ts,omega_tsmaslinoomega_tsneobranaomega_ts.omega_ts"
"Switching to dalmejšan subbacultcha-rural sleng, da isperem uši nakon bečkog gastarbajterovanja","Switchingomega_tstoomega_tsdalmejšanomega_tssubbacultcha-ruralomega_tsslengomega_ts,omega_tsdaomega_tsisperemomega_tsušiomega_tsnakonomega_tsbečkogomega_tsgastarbajterovanjaomega_ts"
"U smiraj jednog prebučnog, napetog dana...","Uomega_tssmirajomega_tsjednogomega_tsprebučnogomega_ts,omega_tsnapetogomega_tsdanaomega_ts...omega_ts"
ambijentalna muzika...,ambijentalnaomega_tsmuzikaomega_ts...omega_ts
Venice by lowlight http://t.co/0qoqDpN via @mixcloud,Veniceomega_tsbyomega_tslowlightomega_tshttp://t.co/0qoqDpNomega_tsviaomega_ts@mixcloudomega_ts
"Ak me trebaš oko sudskog spora, slobodno me zovi službenim putem.","Akomega_tsmeomega_tstrebašomega_tsokoomega_tssudskogomega_tssporaomega_ts,omega_tsslobodnoomega_tsmeomega_tszoviomega_tsslužbenimomega_tsputemomega_ts.omega_ts"
Ak misliš da ću ti ja hodat negdi jer ste vi veliki law office - krivo.,Akomega_tsmislišomega_tsdaomega_tsćuomega_tstiomega_tsjaomega_tshodatomega_tsnegdiomega_tsjeromega_tssteomega_tsviomega_tsvelikiomega_tslawomega_tsofficeomega_ts-omega_tskrivoomega_ts.omega_ts
U.S.hits militants in Syria http://t.co/DSh5Jzi2rr via @washingtonpost,U.S.omega_tshitsomega_tsmilitantsomega_tsinomega_tsSyriaomega_tshttp://t.co/DSh5Jzi2rromega_tsviaomega_ts@washingtonpostomega_ts
spominje osim #ISIL i radikaniju #KhorasanGroup građali ih #tomahawk,spominjeomega_tsosimomega_ts#ISILomega_tsiomega_tsradikanijuomega_ts#KhorasanGroupomega_tsgrađaliomega_tsihomega_ts#tomahawkomega_ts
Instagram uvodi i videe.,Instagramomega_tsuvodiomega_tsiomega_tsvideeomega_ts.omega_ts
Već zamišljam vintage snimke dima kako se uzdiže nad Starbucksovom kavom.,Većomega_tszamišljamomega_tsvintageomega_tssnimkeomega_tsdimaomega_tskakoomega_tsseomega_tsuzdižeomega_tsnadomega_tsStarbucksovomomega_tskavomomega_ts.omega_ts
