Original,Tokenized
han kan ikk vaere der nar du skagiftes han kan ikk se sine bønebørn oohh stakkels diig ):wow... det er jeg virkelig ked af at høre /:hvor er det synd for dig.,hanomega_tskanomega_tsikkomega_tsvaereomega_tsderomega_tsnaromega_tsduomega_tsskaomega_tsgiftesomega_tshanomega_tskanomega_tsikkomega_tsseomega_tssineomega_tsbønebørnomega_tsoohhomega_tsstakkelsomega_tsdiigomega_ts)omega_ts:omega_tswowomega_ts...omega_tsdetomega_tseromega_tsjegomega_tsvirkeligomega_tskedomega_tsafomega_tsatomega_tshøreomega_ts/omega_ts:omega_tshvoromega_tseromega_tsdetomega_tssyndomega_tsforomega_tsdigomega_ts.omega_ts
det ma vaere det vaerste at miste en foraeldre!,detomega_tsmaomega_tsvaereomega_tsdetomega_tsvaersteomega_tsatomega_tsmisteomega_tsenomega_tsforaeldreomega_ts!omega_ts
"livet er aldrig fair, og i gjorde hvad i kunne<3har naesten ogsa lige mistet min far .","livetomega_tseromega_tsaldrigomega_tsfairomega_ts,omega_tsogomega_tsiomega_tsgjordeomega_tshvadomega_tsiomega_tskunneomega_ts<3omega_tsharomega_tsnaestenomega_tsogsaomega_tsligeomega_tsmistetomega_tsminomega_tsfaromega_ts.omega_ts"
det.,detomega_tsmaomega_tsvirkeligomega_tsvaereomega_tshardtomega_ts.omega_ts
jeg er ked af det pa dine vejne.,jegomega_tseromega_tskedomega_tsafomega_tsdetomega_tspaomega_tsdineomega_tsvejneomega_ts.omega_ts
:/det er virkeliq synd for diq !,:/omega_tsDetomega_tseromega_tsvirkeliqomega_tssyndomega_tsforomega_tsdiqomega_ts!omega_ts
<3føler sku virkelig meget med dig.,<3omega_tsføleromega_tsskuomega_tsvirkeligomega_tsmegetomega_tsmedomega_tsdigomega_ts.omega_ts
"godt for du blir adrig andetomg, jeg elsker at vaere et dyrdet er fordi hun klaret sig darligt i sit tidligere liv, nu er hun et dyr som straf, sa hun kan laere detyes jeg er et dyryes !","godtomega_tsforomega_tsduomega_tsbliromega_tsadrigomega_tsandetomega_tsOmgomega_ts,omega_tsjegomega_tselskeromega_tsatomega_tsvaereomega_tsetomega_tsdyromega_tsdetomega_tseromega_tsfordiomega_tshunomega_tsklaretomega_tssigomega_tsdarligtomega_tsiomega_tssitomega_tstidligereomega_tslivomega_ts,omega_tsnuomega_tseromega_tshunomega_tsetomega_tsdyromega_tssomomega_tsstrafomega_ts,omega_tssaomega_tshunomega_tskanomega_tslaereomega_tsdetomega_tsYESomega_tsJegomega_tseromega_tsetomega_tsdyromega_tsYESomega_ts!omega_ts"
men galt klaer dig bedre s:naughty <3du er jo sa smukka alligevel!,menomega_tsgaltomega_tsklaeromega_tsdigomega_tsbedreomega_tssomega_ts:omega_tsnaughtyomega_ts<3omega_tsduomega_tseromega_tsjoomega_tssaomega_tssmukkaomega_tsalligevelomega_ts!omega_ts
"louise, du er smuk med glattet har, menogsa med din naturlige made.","louiseomega_ts,omega_tsduomega_tseromega_tssmukomega_tsmedomega_tsglattetomega_tsharomega_ts,omega_tsmenomega_tsogsaomega_tsmedomega_tsdinomega_tsnaturligeomega_tsmadeomega_ts.omega_ts"
<3 ..men du er jo paen uanset hvad.,<3omega_ts..omega_tsmenomega_tsduomega_tseromega_tsjoomega_tspaenomega_tsuansetomega_tshvadomega_ts.omega_ts
"jamen, sadan helt seriøst.","jamenomega_ts,omega_tssadanomega_tsheltomega_tsseriøstomega_ts.omega_ts"
"i er "" ahh, sa vidunderlige"" liiiige indtil man laerer jer at kende?","iomega_tseromega_ts""omega_tsahhomega_ts,omega_tssaomega_tsvidunderligeomega_ts""omega_tsliiiigeomega_tsindtilomega_tsmanomega_tslaereromega_tsjeromega_tsatomega_tskendeomega_ts?omega_ts"
"""..øh, vi er jo ikke allesammen sadan?!""","""omega_ts..omega_tsøhomega_ts,omega_tsviomega_tseromega_tsjoomega_tsikkeomega_tsallesammenomega_tssadanomega_ts?omega_ts!omega_ts""omega_ts"
jeg vil saaaa gerne tro pa det - _s å ufattelig gerne!,jegomega_tsvilomega_tssaaaaomega_tsgerneomega_tstroomega_tspaomega_tsdetomega_ts-omega_ts_Somega_tsomega_tsUFATTELIGomega_tsGERNEomega_ts!omega_ts
"_men.. man kommer bare til det punkt, hvor man simpelthen har faet nok.","_menomega_ts..omega_tsmanomega_tskommeromega_tsbareomega_tstilomega_tsdetomega_tspunktomega_ts,omega_tshvoromega_tsmanomega_tssimpelthenomega_tsharomega_tsfaetomega_tsnokomega_ts.omega_ts"
"&' .. det er ogsa mig , som altid siger at man skal tage ved laere af sine fejl.","&omega_ts'omega_ts..omega_tsdetomega_tseromega_tsogsaomega_tsMIGomega_ts,omega_tssomomega_tsaltidomega_tssigeromega_tsatomega_tsmanomega_tsskalomega_tstageomega_tsvedomega_tslaereomega_tsafomega_tssineomega_tsfejlomega_ts.omega_ts"
&' jo .. der er ogsa en masse dejlige fyre.,&omega_ts'omega_tsjoomega_ts..omega_tsderomega_tseromega_tsogsaomega_tsenomega_tsmasseomega_tsdejligeomega_tsfyreomega_ts.omega_ts
"altsa, come on.","altsaomega_ts,omega_tscomeomega_tsonomega_ts.omega_ts"
"& sa er der de tøser, som vaelger at blive "" snobbede"",for at fa drengene til at forsta at _vi_ ikke allesammen er ude efter   "" uforpligtigende sex"".","&omega_tssaomega_tseromega_tsderomega_tsdeomega_tstøseromega_ts,omega_tssomomega_tsvaelgeromega_tsatomega_tsbliveomega_ts""omega_tssnobbedeomega_ts""omega_ts,omega_tsforomega_tsatomega_tsfaomega_tsdrengeneomega_tstilomega_tsatomega_tsforstaomega_tsatomega_ts_vi_omega_tsikkeomega_tsallesammenomega_tseromega_tsudeomega_tsefteromega_ts""omega_tsuforpligtigendeomega_tssexomega_ts""omega_ts.omega_ts"
"ihvertfald ikke, os alle.","ihvertfaldomega_tsikkeomega_ts,omega_tsosomega_tsalleomega_ts.omega_ts"
"& aerligtalt, sa bebrejder jeg skuikke jer fyre for at taenke pa sex, i dette tilfaelde.","&omega_tsaerligtaltomega_ts,omega_tssaomega_tsbebrejderomega_tsjegomega_tsskuomega_tsikkeomega_tsjeromega_tsfyreomega_tsforomega_tsatomega_tstaenkeomega_tspaomega_tssexomega_ts,omega_tsiomega_tsdetteomega_tstilfaeldeomega_ts.omega_ts"
"&' .. sa kan det godt vaere at det lyder meget dobbelmoralskt af mig,at skrive alt det her, som om jeg mener "" sadan er fyre bare, punktum!
""","&omega_ts'omega_ts..omega_tssaomega_tskanomega_tsdetomega_tsgodtomega_tsvaereomega_tsatomega_tsdetomega_tslyderomega_tsmegetomega_tsdobbelmoralsktomega_tsafomega_tsmigomega_ts,omega_tsatomega_tsskriveomega_tsaltomega_tsdetomega_tsheromega_ts,omega_tssomomega_tsomomega_tsjegomega_tsmeneromega_ts""omega_tssadanomega_tseromega_tsfyreomega_tsbareomega_ts,omega_tspunktumomega_ts!omega_ts""omega_ts"
man laerer af sine fejl & udvikler sig deraf.,manomega_tslaereromega_tsafomega_tssineomega_tsfejlomega_ts&omega_tsudvikleromega_tssigomega_tsderafomega_ts.omega_ts
"& ja, jeg har det med at vaere hudløst aerlig.","&omega_tsjaomega_ts,omega_tsjegomega_tsharomega_tsdetomega_tsmedomega_tsatomega_tsvaereomega_tshudløstomega_tsaerligomega_ts.omega_ts"
kunne seriøst ikk' ha' sagt det bedre selv '!,kunneomega_tsseriøstomega_tsikkomega_ts'omega_tshaomega_ts'omega_tssagtomega_tsdetomega_tsbedreomega_tsselvomega_ts'omega_ts!omega_ts
sa kan de sku' laerer det '!,saomega_tskanomega_tsdeomega_tsskuomega_ts'omega_tslaereromega_tsdetomega_ts'omega_ts!omega_ts
