Original,Tokenized
"Ivane, kada već ""vaspitavaš"" tu decu, udruženje za zaštitu prava JK Dive zahteve da ti još jednom prođeš fazu vaspitavanja.","Ivaneomega_ts,omega_tskadaomega_tsvećomega_ts""omega_tsvaspitavašomega_ts""omega_tstuomega_tsdecuomega_ts,omega_tsudruženjeomega_tszaomega_tszaštituomega_tspravaomega_tsJKomega_tsDiveomega_tszahteveomega_tsdaomega_tstiomega_tsjošomega_tsjednomomega_tsprođešomega_tsfazuomega_tsvaspitavanjaomega_ts.omega_ts"
Stavi prst u uvo seljanko dok se dernjas na telefon da te lepo cuju i u ulazu pored!,Staviomega_tsprstomega_tsuomega_tsuvoomega_tsseljankoomega_tsdokomega_tsseomega_tsdernjasomega_tsnaomega_tstelefonomega_tsdaomega_tsteomega_tslepoomega_tscujuomega_tsiomega_tsuomega_tsulazuomega_tsporedomega_ts!omega_ts
Jebo te Sojic...,Jeboomega_tsteomega_tsSojicomega_ts...omega_ts
"Pikujem na dve osobe, poglavicu Zečju Usnu i Pačića.","Pikujemomega_tsnaomega_tsdveomega_tsosobeomega_ts,omega_tspoglavicuomega_tsZečjuomega_tsUsnuomega_tsiomega_tsPačićaomega_ts.omega_ts"
Jedan od njih mora da je PM.,Jedanomega_tsodomega_tsnjihomega_tsmoraomega_tsdaomega_tsjeomega_tsPMomega_ts.omega_ts
"Ne želim da mi rešite enigmu, neobaveštenost je blažena.","Neomega_tsželimomega_tsdaomega_tsmiomega_tsrešiteomega_tsenigmuomega_ts,omega_tsneobaveštenostomega_tsjeomega_tsblaženaomega_ts.omega_ts"
Ruski naučnici pozivaju da se GMO zabrani na 10 g. zbog potvrđenog lošeg uticaja na zdravlje ljudi.,Ruskiomega_tsnaučniciomega_tspozivajuomega_tsdaomega_tsseomega_tsGMOomega_tszabraniomega_tsnaomega_ts10omega_tsg.omega_tszbogomega_tspotvrđenogomega_tslošegomega_tsuticajaomega_tsnaomega_tszdravljeomega_tsljudiomega_ts.omega_ts
Promet GMO je uslov za ulazak u STO i EU.,Prometomega_tsGMOomega_tsjeomega_tsuslovomega_tszaomega_tsulazakomega_tsuomega_tsSTOomega_tsiomega_tsEUomega_ts.omega_ts
Da manje koristiš caps lock drkao bih na neke tvoje tvitove u kojima pokazuješ intelektualne i duhovite osobine.,Daomega_tsmanjeomega_tskoristišomega_tscapsomega_tslockomega_tsdrkaoomega_tsbihomega_tsnaomega_tsnekeomega_tstvojeomega_tstvitoveomega_tsuomega_tskojimaomega_tspokazuješomega_tsintelektualneomega_tsiomega_tsduhoviteomega_tsosobineomega_ts.omega_ts
"Hej, gospođo ni ja ne bih u 9 ujutru da nosim kese pune vine, ali život je težak, otključajte mi zgradu.","Hejomega_ts,omega_tsgospođoomega_tsniomega_tsjaomega_tsneomega_tsbihomega_tsuomega_ts9omega_tsujutruomega_tsdaomega_tsnosimomega_tskeseomega_tspuneomega_tsvineomega_ts,omega_tsaliomega_tsživotomega_tsjeomega_tstežakomega_ts,omega_tsotključajteomega_tsmiomega_tszgraduomega_ts.omega_ts"
"Kupujemo stvari koje nam ne trebaju, sa parama koje nemamo, da bi zadivili ljude koje chak i ne volimo...","Kupujemoomega_tsstvariomega_tskojeomega_tsnamomega_tsneomega_tstrebajuomega_ts,omega_tssaomega_tsparamaomega_tskojeomega_tsnemamoomega_ts,omega_tsdaomega_tsbiomega_tszadiviliomega_tsljudeomega_tskojeomega_tschakomega_tsiomega_tsneomega_tsvolimoomega_ts...omega_ts"
FC.,FComega_ts.omega_ts
"Svako jutro sef ulazi u kanc tako sto zakuca na vrata sve snage i onda koleginice ""Jao sefe sto vam dobar kuc"" i tako SVAKO jebeno jutro.","Svakoomega_tsjutroomega_tssefomega_tsulaziomega_tsuomega_tskancomega_tstakoomega_tsstoomega_tszakucaomega_tsnaomega_tsvrataomega_tssveomega_tssnageomega_tsiomega_tsondaomega_tskoleginiceomega_ts""omega_tsJaoomega_tssefeomega_tsstoomega_tsvamomega_tsdobaromega_tskucomega_ts""omega_tsiomega_tstakoomega_tsSVAKOomega_tsjebenoomega_tsjutroomega_ts.omega_ts"
Tetkice u Ciliju mi uvek stavi vise sira i sampinjona u slanu palacinku pa mi glupo da zakeram sto je ista neslana pa nosam slanik u tasni.,Tetkiceomega_tsuomega_tsCilijuomega_tsmiomega_tsuvekomega_tsstaviomega_tsviseomega_tssiraomega_tsiomega_tssampinjonaomega_tsuomega_tsslanuomega_tspalacinkuomega_tspaomega_tsmiomega_tsglupoomega_tsdaomega_tszakeramomega_tsstoomega_tsjeomega_tsistaomega_tsneslanaomega_tspaomega_tsnosamomega_tsslanikomega_tsuomega_tstasniomega_ts.omega_ts
"Ono kad keva i cale razmisljaju da li da idu na more, a ti ih nagovaras samo da bi uzivao dok oni nisu tu.","Onoomega_tskadomega_tskevaomega_tsiomega_tscaleomega_tsrazmisljajuomega_tsdaomega_tsliomega_tsdaomega_tsiduomega_tsnaomega_tsmoreomega_ts,omega_tsaomega_tstiomega_tsihomega_tsnagovarasomega_tssamoomega_tsdaomega_tsbiomega_tsuzivaoomega_tsdokomega_tsoniomega_tsnisuomega_tstuomega_ts.omega_ts"
"A posle Doris sada i Joseph Nygrin u People you may know, dakle što sam dodavala tviteraše na FB dodavala sam, nema više.","Aomega_tsposleomega_tsDorisomega_tssadaomega_tsiomega_tsJosephomega_tsNygrinomega_tsuomega_tsPeopleomega_tsyouomega_tsmayomega_tsknowomega_ts,omega_tsdakleomega_tsštoomega_tssamomega_tsdodavalaomega_tstviterašeomega_tsnaomega_tsFBomega_tsdodavalaomega_tssamomega_ts,omega_tsnemaomega_tsvišeomega_ts.omega_ts"
"Hahah, dal'je ovo realno?!","Hahahomega_ts,omega_tsdal'omega_tsjeomega_tsovoomega_tsrealnoomega_ts?!omega_ts"
Ili možda govori o sebi?,Iliomega_tsmoždaomega_tsgovoriomega_tsoomega_tssebiomega_ts?omega_ts
RT @karleusastar,RTomega_ts@karleusastaromega_ts
"Srbija ne zasluzuje sprdnju, vašar, tezgu, i drogiranu pevaljku.","Srbijaomega_tsneomega_tszasluzujeomega_tssprdnjuomega_ts,omega_tsvašaromega_ts,omega_tstezguomega_ts,omega_tsiomega_tsdrogiranuomega_tspevaljkuomega_ts.omega_ts"
"Oni muškarci ""Što se mene tiče ti si jebana ahahaha"" pred ortacima, uglavnom jebu nikako i mnogo su veliki papučari.","Oniomega_tsmuškarciomega_ts""omega_tsŠtoomega_tsseomega_tsmeneomega_tstičeomega_tstiomega_tssiomega_tsjebanaomega_tsahahahaomega_ts""omega_tspredomega_tsortacimaomega_ts,omega_tsuglavnomomega_tsjebuomega_tsnikakoomega_tsiomega_tsmnogoomega_tssuomega_tsvelikiomega_tspapučariomega_ts.omega_ts"
"Najzanimljiviji likovi: Celava glava,steroidi u pokretu, uglavnom voze najnoviji bmw, setaju najvece kurve u gradu i dizu zgrade na bendz.","Najzanimljivijiomega_tslikoviomega_ts:omega_tsCelavaomega_tsglavaomega_ts,omega_tssteroidiomega_tsuomega_tspokretuomega_ts,omega_tsuglavnomomega_tsvozeomega_tsnajnovijiomega_tsbmwomega_ts,omega_tssetajuomega_tsnajveceomega_tskurveomega_tsuomega_tsgraduomega_tsiomega_tsdizuomega_tszgradeomega_tsnaomega_tsbendzomega_ts.omega_ts"
"Ako su bezb.sluzbe znale da je neko nabavio sonu kiselinu, oruzje i da je planirao napad na ucesnike Prajda, zasto niko nije uhapsen?","Akoomega_tssuomega_tsbezb.omega_tssluzbeomega_tsznaleomega_tsdaomega_tsjeomega_tsnekoomega_tsnabavioomega_tssonuomega_tskiselinuomega_ts,omega_tsoruzjeomega_tsiomega_tsdaomega_tsjeomega_tsplaniraoomega_tsnapadomega_tsnaomega_tsucesnikeomega_tsPrajdaomega_ts,omega_tszastoomega_tsnikoomega_tsnijeomega_tsuhapsenomega_ts?omega_ts"
@SRKoprivica Uzmi jednu Sanval tabletu i zaspaćeš u roku od 10 min..,@SRKoprivicaomega_tsUzmiomega_tsjednuomega_tsSanvalomega_tstabletuomega_tsiomega_tszaspaćešomega_tsuomega_tsrokuomega_tsodomega_ts10omega_tsmin.omega_ts.omega_ts
Ili kapi valerijane sat vremena pre spavanja.,Iliomega_tskapiomega_tsvalerijaneomega_tssatomega_tsvremenaomega_tspreomega_tsspavanjaomega_ts.omega_ts
"Jbt ode 2 i po meseca kako sam ovde a jos nisam upala u nostalgiju, osim za pasuljem sa suvom kolenicom.","Jbtomega_tsodeomega_ts2omega_tsiomega_tspoomega_tsmesecaomega_tskakoomega_tssamomega_tsovdeomega_tsaomega_tsjosomega_tsnisamomega_tsupalaomega_tsuomega_tsnostalgijuomega_ts,omega_tsosimomega_tszaomega_tspasuljemomega_tssaomega_tssuvomomega_tskolenicomomega_ts.omega_ts"
"Danas svi oko mene nesto kaslju, svi nesto metiljavi, a ja se tusiram hladnom vodom.","Danasomega_tssviomega_tsokoomega_tsmeneomega_tsnestoomega_tskasljuomega_ts,omega_tssviomega_tsnestoomega_tsmetiljaviomega_ts,omega_tsaomega_tsjaomega_tsseomega_tstusiramomega_tshladnomomega_tsvodomomega_ts.omega_ts"
"Ne zato sto hocu, vec sto brat nije ukljucio bojler.","Neomega_tszatoomega_tsstoomega_tshocuomega_ts,omega_tsvecomega_tsstoomega_tsbratomega_tsnijeomega_tsukljucioomega_tsbojleromega_ts.omega_ts"
Zorranah laže da ne bi ispala neinformisana.,Zorranahomega_tslažeomega_tsdaomega_tsneomega_tsbiomega_tsispalaomega_tsneinformisanaomega_ts.omega_ts
"Razlog je prilično banalan, a i sama laž.","Razlogomega_tsjeomega_tspriličnoomega_tsbanalanomega_ts,omega_tsaomega_tsiomega_tssamaomega_tslažomega_ts.omega_ts"
Razmisli o svojim razlozima i svojim lažima.,Razmisliomega_tsoomega_tssvojimomega_tsrazlozimaomega_tsiomega_tssvojimomega_tslažimaomega_ts.omega_ts
"Molim prijateljice na fb da me zovu da lajkujem stranice tipa plutajuća podloga za bebe, najlepše flašice i slično.","Molimomega_tsprijateljiceomega_tsnaomega_tsfbomega_tsdaomega_tsmeomega_tszovuomega_tsdaomega_tslajkujemomega_tsstraniceomega_tstipaomega_tsplutajućaomega_tspodlogaomega_tszaomega_tsbebeomega_ts,omega_tsnajlepšeomega_tsflašiceomega_tsiomega_tssličnoomega_ts.omega_ts"
"Jaa ne moram da idem na karaoke kad ih imam u kuci, sestra mesa kukovima i peva do daske ja je gadjam smokijem.","Jaaomega_tsneomega_tsmoramomega_tsdaomega_tsidemomega_tsnaomega_tskaraokeomega_tskadomega_tsihomega_tsimamomega_tsuomega_tskuciomega_ts,omega_tssestraomega_tsmesaomega_tskukovimaomega_tsiomega_tspevaomega_tsdoomega_tsdaskeomega_tsjaomega_tsjeomega_tsgadjamomega_tssmokijemomega_ts.omega_ts"
"Za ove koji gledaju Ligu Sampiona: Arandjela opet uhapsili, Riska mu odnela licnu, Neca opet kenja zbog Sime.","Zaomega_tsoveomega_tskojiomega_tsgledajuomega_tsLiguomega_tsSampionaomega_ts:omega_tsArandjelaomega_tsopetomega_tsuhapsiliomega_ts,omega_tsRiskaomega_tsmuomega_tsodnelaomega_tslicnuomega_ts,omega_tsNecaomega_tsopetomega_tskenjaomega_tszbogomega_tsSimeomega_ts.omega_ts"
"Istopljena od pudera tvoja nadogradjena kosa mirisala je na tvoje sveze ugradjene silikone...romanticno, zar ne?","Istopljenaomega_tsodomega_tspuderaomega_tstvojaomega_tsnadogradjenaomega_tskosaomega_tsmirisalaomega_tsjeomega_tsnaomega_tstvojeomega_tssvezeomega_tsugradjeneomega_tssilikoneomega_ts...omega_tsromanticnoomega_ts,omega_tszaromega_tsneomega_ts?omega_ts"
Svaka čast liku koji je izmislio wc papir za njega se nekako može reći da sere pare.,Svakaomega_tsčastomega_tslikuomega_tskojiomega_tsjeomega_tsizmislioomega_tswcomega_tspapiromega_tszaomega_tsnjegaomega_tsseomega_tsnekakoomega_tsmožeomega_tsrećiomega_tsdaomega_tssereomega_tspareomega_ts.omega_ts
Nemam pojma sad sam ustao.,Nemamomega_tspojmaomega_tssadomega_tssamomega_tsustaoomega_ts.omega_ts
Ja ne znam jel mene neko zajebava,Jaomega_tsneomega_tsznamomega_tsjelomega_tsmeneomega_tsnekoomega_tszajebavaomega_ts
u posl nedelju dana tri bivša momka isplivala i to jedini bitni bivši momci,uomega_tsposlomega_tsnedeljuomega_tsdanaomega_tstriomega_tsbivšaomega_tsmomkaomega_tsisplivalaomega_tsiomega_tstoomega_tsjediniomega_tsbitniomega_tsbivšiomega_tsmomciomega_ts
baš super samo hajde ne?,bašomega_tssuperomega_tssamoomega_tshajdeomega_tsneomega_ts?omega_ts
"Ajde vi iskusniji u kuliranju na tw, sta da uradim da ne vidim kada mi rt-ujete ove sto ne zelim da ih citam.","Ajdeomega_tsviomega_tsiskusnijiomega_tsuomega_tskuliranjuomega_tsnaomega_tstwomega_ts,omega_tsstaomega_tsdaomega_tsuradimomega_tsdaomega_tsneomega_tsvidimomega_tskadaomega_tsmiomega_tsrt-ujeteomega_tsoveomega_tsstoomega_tsneomega_tszelimomega_tsdaomega_tsihomega_tscitamomega_ts.omega_ts"
Mute ili block?,Muteomega_tsiliomega_tsblockomega_ts?omega_ts
"Ujem na fejs, kažem Mićku da sam i dalje živ da ne brine, Deju nateram da kaže da me voli, zajebavam Lauru malo i vratim se na tviter.","Ujemomega_tsnaomega_tsfejsomega_ts,omega_tskažemomega_tsMićkuomega_tsdaomega_tssamomega_tsiomega_tsdaljeomega_tsživomega_tsdaomega_tsneomega_tsbrineomega_ts,omega_tsDejuomega_tsnateramomega_tsdaomega_tskažeomega_tsdaomega_tsmeomega_tsvoliomega_ts,omega_tszajebavamomega_tsLauruomega_tsmaloomega_tsiomega_tsvratimomega_tsseomega_tsnaomega_tstviteromega_ts.omega_ts"
Ćale hoće da se sin zove Peđa a keva Filip i nazovu ga Feđa.,Ćaleomega_tshoćeomega_tsdaomega_tsseomega_tssinomega_tszoveomega_tsPeđaomega_tsaomega_tskevaomega_tsFilipomega_tsiomega_tsnazovuomega_tsgaomega_tsFeđaomega_ts.omega_ts
To je jedino objašnjenje za to ime.,Toomega_tsjeomega_tsjedinoomega_tsobjašnjenjeomega_tszaomega_tstoomega_tsimeomega_ts.omega_ts
"Ovoj devojci, sto je ostavila krvav ulozak otvoren u zajednickom wc-u zelim da joj svi umru, i da dece nikad nema!","Ovojomega_tsdevojciomega_ts,omega_tsstoomega_tsjeomega_tsostavilaomega_tskrvavomega_tsulozakomega_tsotvorenomega_tsuomega_tszajednickomomega_tswc-uomega_tszelimomega_tsdaomega_tsjojomega_tssviomega_tsumruomega_ts,omega_tsiomega_tsdaomega_tsdeceomega_tsnikadomega_tsnemaomega_ts!omega_ts"
"Novinari koji pišu o Pravnijadi nisu pisali da su studentkinje PF-a u BG prošle godine u Londonu pobedile Jejl, Stenford ... i uzele tozla.","Novinariomega_tskojiomega_tspišuomega_tsoomega_tsPravnijadiomega_tsnisuomega_tspisaliomega_tsdaomega_tssuomega_tsstudentkinjeomega_tsPF-aomega_tsuomega_tsBGomega_tsprošleomega_tsgodineomega_tsuomega_tsLondonuomega_tspobedileomega_tsJejlomega_ts,omega_tsStenfordomega_ts...omega_tsiomega_tsuzeleomega_tstozlaomega_ts.omega_ts"
"Kontam da je idilicna veza moguca samo sa hodacicom na rukama, jer ko bi se svadjao dok gleda u dzenitals!","Kontamomega_tsdaomega_tsjeomega_tsidilicnaomega_tsvezaomega_tsmogucaomega_tssamoomega_tssaomega_tshodacicomomega_tsnaomega_tsrukamaomega_ts,omega_tsjeromega_tskoomega_tsbiomega_tsseomega_tssvadjaoomega_tsdokomega_tsgledaomega_tsuomega_tsdzenitalsomega_ts!omega_ts"
Posle gerilskog prajda grupa huligana krstari gradom i divlja jer im je propao pokusaj da izadju iz plakara pod okriljem noci.,Posleomega_tsgerilskogomega_tsprajdaomega_tsgrupaomega_tshuliganaomega_tskrstariomega_tsgradomomega_tsiomega_tsdivljaomega_tsjeromega_tsimomega_tsjeomega_tspropaoomega_tspokusajomega_tsdaomega_tsizadjuomega_tsizomega_tsplakaraomega_tspodomega_tsokriljemomega_tsnociomega_ts.omega_ts
"Kažem đevojci sa radija da mi napravi listu pop rock pesama i ona između ostalog stavila ""a da me vidi babo""","Kažemomega_tsđevojciomega_tssaomega_tsradijaomega_tsdaomega_tsmiomega_tsnapraviomega_tslistuomega_tspopomega_tsrockomega_tspesamaomega_tsiomega_tsonaomega_tsizmeđuomega_tsostalogomega_tsstavilaomega_ts""omega_tsaomega_tsdaomega_tsmeomega_tsvidiomega_tsbaboomega_ts""omega_ts"
mudrica.,mudricaomega_ts.omega_ts
"Brat: Zasto jedes tri topla sendvica u 12 sati uvece, to goji nije dobro za zdravlje...","Bratomega_ts:omega_tsZastoomega_tsjedesomega_tstriomega_tstoplaomega_tssendvicaomega_tsuomega_ts12omega_tssatiomega_tsuveceomega_ts,omega_tstoomega_tsgojiomega_tsnijeomega_tsdobroomega_tszaomega_tszdravljeomega_ts...omega_ts"
Ja: Why are you talking to me?,Jaomega_ts:omega_tsWhyomega_tsareomega_tsyouomega_tstalkingomega_tstoomega_tsmeomega_ts?omega_ts
Brat: ...,Bratomega_ts:omega_ts...omega_ts
"Predlazem ovima u Vosi da ne zovu,i ne primaju, u posetu ""njegovu esenciju"" AVucica.","Predlazemomega_tsovimaomega_tsuomega_tsVosiomega_tsdaomega_tsneomega_tszovuomega_ts,omega_tsiomega_tsneomega_tsprimajuomega_ts,omega_tsuomega_tsposetuomega_ts""omega_tsnjegovuomega_tsesencijuomega_ts""omega_tsAVucicaomega_ts.omega_ts"
Da ih ne urekne kao CZ i Partizan.,Daomega_tsihomega_tsneomega_tsurekneomega_tskaoomega_tsCZomega_tsiomega_tsPartizanomega_ts.omega_ts
Neki baš likuju.,Nekiomega_tsbašomega_tslikujuomega_ts.omega_ts
Verovatno su ubeđeni da su pravilno locirali uzrok nevolja.,Verovatnoomega_tssuomega_tsubeđeniomega_tsdaomega_tssuomega_tspravilnoomega_tslociraliomega_tsuzrokomega_tsnevoljaomega_ts.omega_ts
A rešenje su pronašli u podjebavanju.,Aomega_tsrešenjeomega_tssuomega_tspronašliomega_tsuomega_tspodjebavanjuomega_ts.omega_ts
"Gledam Semjuel L Džeksona u tok šou Grejema Nortona, i sad mi se gleda 'mofo snakes on the mofo plane' po ko zna koji put.","Gledamomega_tsSemjuelomega_tsLomega_tsDžeksonaomega_tsuomega_tstokomega_tsšouomega_tsGrejemaomega_tsNortonaomega_ts,omega_tsiomega_tssadomega_tsmiomega_tsseomega_tsgledaomega_ts'omega_tsmofoomega_tssnakesomega_tsonomega_tstheomega_tsmofoomega_tsplaneomega_ts'omega_tspoomega_tskoomega_tsznaomega_tskojiomega_tsputomega_ts.omega_ts"
"Da li postoji tw code fazon da sve sto napisem ovde i sto procitaju ljudi koji me znaju, nikad, ali nikad ne sire jer bi moglo da me sjebe?","Daomega_tsliomega_tspostojiomega_tstwomega_tscodeomega_tsfazonomega_tsdaomega_tssveomega_tsstoomega_tsnapisemomega_tsovdeomega_tsiomega_tsstoomega_tsprocitajuomega_tsljudiomega_tskojiomega_tsmeomega_tsznajuomega_ts,omega_tsnikadomega_ts,omega_tsaliomega_tsnikadomega_tsneomega_tssireomega_tsjeromega_tsbiomega_tsmogloomega_tsdaomega_tsmeomega_tssjebeomega_ts?omega_ts"
"Žao mi je pravih fotografa, novinara, šminkera, DJ-eva, modela... što ih brukaju ovi retardi koji misle da to jesu.","Žaoomega_tsmiomega_tsjeomega_tspravihomega_tsfotografaomega_ts,omega_tsnovinaraomega_ts,omega_tsšminkeraomega_ts,omega_tsDJ-evaomega_ts,omega_tsmodelaomega_ts...omega_tsštoomega_tsihomega_tsbrukajuomega_tsoviomega_tsretardiomega_tskojiomega_tsmisleomega_tsdaomega_tstoomega_tsjesuomega_ts.omega_ts"
Gledam na jutubu kako se devojke tuku,Gledamomega_tsnaomega_tsjutubuomega_tskakoomega_tsseomega_tsdevojkeomega_tstukuomega_ts
Kaze jedna kucko nemoj da me udaras u facu.,Kazeomega_tsjednaomega_tskuckoomega_tsnemojomega_tsdaomega_tsmeomega_tsudarasomega_tsuomega_tsfacuomega_ts.omega_ts
A ova njoj kucko to je tuca poenta je da te udaram u facu.,Aomega_tsovaomega_tsnjojomega_tskuckoomega_tstoomega_tsjeomega_tstucaomega_tspoentaomega_tsjeomega_tsdaomega_tsteomega_tsudaramomega_tsuomega_tsfacuomega_ts.omega_ts
"Dal je ovo vreme realno, pa jel ovaj sto nam odredjuje vreme zna da mi imamo da spremamo ispite, ali od ovolike vrucene to je neizvodljivo!","Dalomega_tsjeomega_tsovoomega_tsvremeomega_tsrealnoomega_ts,omega_tspaomega_tsjelomega_tsovajomega_tsstoomega_tsnamomega_tsodredjujeomega_tsvremeomega_tsznaomega_tsdaomega_tsmiomega_tsimamoomega_tsdaomega_tsspremamoomega_tsispiteomega_ts,omega_tsaliomega_tsodomega_tsovolikeomega_tsvruceneomega_tstoomega_tsjeomega_tsneizvodljivoomega_ts!omega_ts"
"Ovi izbori me podsetili na Farmu, niko ne glasa za Naprednjake a oni osvojise ubedljivu vecinu, cak i u Bgd, stvarno smo licemeran narod!","Oviomega_tsizboriomega_tsmeomega_tspodsetiliomega_tsnaomega_tsFarmuomega_ts,omega_tsnikoomega_tsneomega_tsglasaomega_tszaomega_tsNaprednjakeomega_tsaomega_tsoniomega_tsosvojiseomega_tsubedljivuomega_tsvecinuomega_ts,omega_tscakomega_tsiomega_tsuomega_tsBgdomega_ts,omega_tsstvarnoomega_tssmoomega_tslicemeranomega_tsnarodomega_ts!omega_ts"
Sigurno da mie iz te neke perspektive darežljive persone drago i ništa manje lepo kad podučim tu neku dečurliju igri sorte balfu.,Sigurnoomega_tsdaomega_tsmieomega_tsizomega_tsteomega_tsnekeomega_tsperspektiveomega_tsdarežljiveomega_tspersoneomega_tsdragoomega_tsiomega_tsništaomega_tsmanjeomega_tslepoomega_tskadomega_tspodučimomega_tstuomega_tsnekuomega_tsdečurlijuomega_tsigriomega_tssorteomega_tsbalfuomega_ts.omega_ts
"Predsednik Snou je genijalno sadisitcan: odrzava red u Panemu ne tako sto mazi i pazi stanovnistvo, niti potpunom kontrolom.","Predsednikomega_tsSnouomega_tsjeomega_tsgenijalnoomega_tssadisitcanomega_ts:omega_tsodrzavaomega_tsredomega_tsuomega_tsPanemuomega_tsneomega_tstakoomega_tsstoomega_tsmaziomega_tsiomega_tspaziomega_tsstanovnistvoomega_ts,omega_tsnitiomega_tspotpunomomega_tskontrolomomega_ts.omega_ts"
"Nekoliko novčanica visokih apoena, izradjenih na printeru u boji, odučiće taštu zauvek, da pretura po zetovim džepovima...","Nekolikoomega_tsnovčanicaomega_tsvisokihomega_tsapoenaomega_ts,omega_tsizradjenihomega_tsnaomega_tsprinteruomega_tsuomega_tsbojiomega_ts,omega_tsodučićeomega_tstaštuomega_tszauvekomega_ts,omega_tsdaomega_tspreturaomega_tspoomega_tszetovimomega_tsdžepovimaomega_ts...omega_ts"
"Okej neki turčin me zapratio na instagramu i poslao request na fejs, od ovog momenta sebe smatram dobrom ribom.","Okejomega_tsnekiomega_tsturčinomega_tsmeomega_tszapratioomega_tsnaomega_tsinstagramuomega_tsiomega_tsposlaoomega_tsrequestomega_tsnaomega_tsfejsomega_ts,omega_tsodomega_tsovogomega_tsmomentaomega_tssebeomega_tssmatramomega_tsdobromomega_tsribomomega_ts.omega_ts"
"Tuširam se kod njega, ne ponesem gaće u wc.","Tuširamomega_tsseomega_tskodomega_tsnjegaomega_ts,omega_tsneomega_tsponesemomega_tsgaćeomega_tsuomega_tswcomega_ts.omega_ts"
Udjem u sobu kažem da sam ih zaboravila.,Udjemomega_tsuomega_tssobuomega_tskažemomega_tsdaomega_tssamomega_tsihomega_tszaboravilaomega_ts.omega_ts
On pomisli da ih nisam uopšte donela: Oćeś neke moje?,Onomega_tspomisliomega_tsdaomega_tsihomega_tsnisamomega_tsuopšteomega_tsdonelaomega_ts:omega_tsOćeśomega_tsnekeomega_tsmojeomega_ts?omega_ts
"Vetar opalo lišće valja, puževi sporo po žiletu pužu, krava u trećoj brzini odjuruje na mužu...","Vetaromega_tsopaloomega_tslišćeomega_tsvaljaomega_ts,omega_tspuževiomega_tssporoomega_tspoomega_tsžiletuomega_tspužuomega_ts,omega_tskravaomega_tsuomega_tstrećojomega_tsbrziniomega_tsodjurujeomega_tsnaomega_tsmužuomega_ts...omega_ts"
Opet je neprvda reakno je Filipovic trebao da bude MVP al te fore se zadovolje ovi oni... ko u fudbalu!,Opetomega_tsjeomega_tsneprvdaomega_tsreaknoomega_tsjeomega_tsFilipovicomega_tstrebaoomega_tsdaomega_tsbudeomega_tsMVPomega_tsalomega_tsteomega_tsforeomega_tsseomega_tszadovoljeomega_tsoviomega_tsoniomega_ts...omega_tskoomega_tsuomega_tsfudbaluomega_ts!omega_ts
"Agencija Šaperova na nekakvom medijskom panađuru kod Kroata, proglašena za Naj u regionu.","Agencijaomega_tsŠaperovaomega_tsnaomega_tsnekakvomomega_tsmedijskomomega_tspanađuruomega_tskodomega_tsKroataomega_ts,omega_tsproglašenaomega_tszaomega_tsNajomega_tsuomega_tsregionuomega_ts.omega_ts"
Mašala!,Mašalaomega_ts!omega_ts
"E, neka vrati svaku paricu Tadiću i DS.","Eomega_ts,omega_tsnekaomega_tsvratiomega_tssvakuomega_tsparicuomega_tsTadićuomega_tsiomega_tsDSomega_ts.omega_ts"
Oma!,Omaomega_ts!omega_ts
"Svom sinu ću dati ime Viza, pa kad dođe na kasu da plati i pita je l'primate Vizu, a kasirka kaže da, lepo je odvede u WC da ga primi.","Svomomega_tssinuomega_tsćuomega_tsdatiomega_tsimeomega_tsVizaomega_ts,omega_tspaomega_tskadomega_tsdođeomega_tsnaomega_tskasuomega_tsdaomega_tsplatiomega_tsiomega_tspitaomega_tsjeomega_tsl'omega_tsprimateomega_tsVizuomega_ts,omega_tsaomega_tskasirkaomega_tskažeomega_tsdaomega_ts,omega_tslepoomega_tsjeomega_tsodvedeomega_tsuomega_tsWComega_tsdaomega_tsgaomega_tsprimiomega_ts.omega_ts"
Vulin objašnjava zašto je bio uzbuđen zbog Raminih rutavih nogu.,Vulinomega_tsobjašnjavaomega_tszaštoomega_tsjeomega_tsbioomega_tsuzbuđenomega_tszbogomega_tsRaminihomega_tsrutavihomega_tsnoguomega_ts.omega_ts
"""Rutave noge su znak muževnosti, gužvanja ispod jorgana, dlaka na sapunu...","""omega_tsRutaveomega_tsnogeomega_tssuomega_tsznakomega_tsmuževnostiomega_ts,omega_tsgužvanjaomega_tsispodomega_tsjorganaomega_ts,omega_tsdlakaomega_tsnaomega_tssapunuomega_ts...omega_ts"
"Tužne seksualne insinuacije, zakržljalih polnih organa Tvitera.","Tužneomega_tsseksualneomega_tsinsinuacijeomega_ts,omega_tszakržljalihomega_tspolnihomega_tsorganaomega_tsTviteraomega_ts.omega_ts"
Logično pitanje: Jebete li išta i Jebe li vas iko?,Logičnoomega_tspitanjeomega_ts:omega_tsJebeteomega_tsliomega_tsištaomega_tsiomega_tsJebeomega_tsliomega_tsvasomega_tsikoomega_ts?omega_ts
D'izvinete.,D'izvineteomega_ts.omega_ts
"Posle javašluka sa računima, problemi i sa kvalitetom gasa","Posleomega_tsjavašlukaomega_tssaomega_tsračunimaomega_ts,omega_tsproblemiomega_tsiomega_tssaomega_tskvalitetomomega_tsgasaomega_ts"
http://t.co/vqjlGBZv3Y via @Blic_online,http://t.co/vqjlGBZv3Yomega_tsviaomega_ts@Blic_onlineomega_ts
ministarka buducnosti...,ministarkaomega_tsbuducnostiomega_ts...omega_ts
